Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
Data Critical Corporation,10/01/1996,C000066054,3669,334290,4,3.80,7.00,5,First Analysis Corp,Environmental Private Equity Fund II,-
Data Critical Corporation,10/01/1996,C000066054,3669,334290,4,3.80,7.00,5,First Analysis Corp,"Productivity Fund II, L.P., The",-
Data Critical Corporation,10/01/1996,C000066054,3669,334290,4,3.80,7.00,5,First Analysis Corp,"Productivity Fund, The",-
"Data Labs, Inc.",07/01/1996,C900259618,3669,334290,2,3.00,10.00,2,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,1.32
"Data Labs, Inc.",07/01/1996,C900259618,3669,334290,2,3.00,10.00,2,Edison Partners LP,Edison Partners - Unspecified Fund,-
"Datamatix, Inc.",08/01/1995,C900431130,7375,519130,1,2.00,7.50,2,Geocapital Partners LLC,"Geocapital III, L.P.",1.36
"Datamatix, Inc.",08/01/1995,C900431130,7375,519130,1,2.00,7.50,2,Undisclosed Firm,Undisclosed Fund,-
DAZEL Corporation,12/01/1997,C900260571,7372,334611,5,7.00,126.10,6,Austin Ventures,"Austin Ventures V, L.P.",-
DAZEL Corporation,12/01/1997,C900260571,7372,334611,5,7.00,126.10,6,Integral Capital Partners,Integral Capital Partners III,-
DAZEL Corporation,12/01/1997,C900260571,7372,334611,5,7.00,126.10,6,Sevin Rosen Funds,Sevin Rosen Fund IV,0.21
DAZEL Corporation,12/01/1997,C900260571,7372,334611,5,7.00,126.10,6,Sevin Rosen Funds,Sevin Rosen Fund V,-
DAZEL Corporation,12/01/1997,C900260571,7372,334611,5,7.00,126.10,6,SSM Partners LP,"SSM Venture Partners, L.P.",-
DAZEL Corporation,12/01/1997,C900260571,7372,334611,5,7.00,126.10,6,Goldman Sachs & Co,"West Street Fund, L.L.C.",-
DAZEL Corporation,02/15/1996,C900260571,7372,334611,3,9.50,44.00,2,Sevin Rosen Funds,Sevin Rosen Fund IV,0.90
DAZEL Corporation,02/15/1996,C900260571,7372,334611,3,9.50,44.00,2,Undisclosed Firm,Undisclosed Fund,-
DAZEL Corporation,02/01/1995,C900260571,7372,334611,2,3.20,13.00,2,Sevin Rosen Funds,Sevin Rosen Fund IV,0.50
DAZEL Corporation,02/01/1995,C900260571,7372,334611,2,3.20,13.00,2,Sigma Partners,Sigma Partners - Unspecified Fund,-
DDI Corporation,10/01/1997,C000070790,3672,334412,2,62.40,248.10,3,Chase Manhattan Capital Corp,Chase Manhattan Capital Corp.,-
DebtCollect.com,02/01/1997,C901188221,-,-,1,2.00,6.00,3,Intersouth Partners,Intersouth Partners - Unspecified Fund,0.45
DebtCollect.com,02/01/1997,C901188221,-,-,1,2.00,6.00,3,Massey Burch Capital Corp,Massey Burch Capital Corporation - Unspecified Fund,0.50
DebtCollect.com,02/01/1997,C901188221,-,-,1,2.00,6.00,3,Undisclosed Firm,Undisclosed Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,5,3.00,14.00,7,HILL CARMAN VENTURES,"Hill Partnership III, The",0.62
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,5,3.00,14.00,7,HILL CARMAN VENTURES,"Hill, Carman & Washing",-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,5,3.00,14.00,7,Institutional Venture Partners,Institutional Venture Partners - Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,5,3.00,14.00,7,Mohr Davidow Ventures,Mohr Davidow Ventures III,0.36
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,5,3.00,14.00,7,Norwest Venture Partners,Norwest Venture Partners- Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,5,3.00,14.00,7,Philadelphia Ventures Inc,Philadelphia Ventures - Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,5,3.00,14.00,7,Trinity Ventures LLP,Trinity Ventures - Unspecified Fund,-
"Decisionism, Inc.",04/01/1996,C900261420,7371,541511,8,7.00,12.20,7,HILL CARMAN VENTURES,"Hill Partnership III, The",-
"Decisionism, Inc.",04/01/1996,C900261420,7371,541511,8,7.00,12.20,7,Institutional Venture Partners,Institutional Venture Partners - Unspecified Fund,-
"Decisionism, Inc.",04/01/1996,C900261420,7371,541511,8,7.00,12.20,7,Mohr Davidow Ventures,Mohr Davidow Ventures III,-
"Decisionism, Inc.",04/01/1996,C900261420,7371,541511,8,7.00,12.20,7,Norwest Venture Partners,Norwest Venture Partners- Unspecified Fund,-
"Decisionism, Inc.",04/01/1996,C900261420,7371,541511,8,7.00,12.20,7,Philadelphia Ventures Inc,Philadelphia Ventures - Unspecified Fund,-
"Decisionism, Inc.",04/01/1996,C900261420,7371,541511,8,7.00,12.20,7,Sevin Rosen Funds,Sevin Rosen Fund V,-
"Decisionism, Inc.",04/01/1996,C900261420,7371,541511,8,7.00,12.20,7,Trinity Ventures LLP,Trinity Ventures - Unspecified Fund,-
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,Charles River Ventures LLC,Charles River Ventures - Unspecified Fund,1.38
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,Philadelphia Ventures Inc,"Commonwealth Venture Partners II, L.P.",-
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,HILL CARMAN VENTURES,"Hill Partnership III, The",-
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,Institutional Venture Partners,Institutional Venture Partners V,-
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,Mohr Davidow Ventures,Mohr Davidow Ventures III,0.09
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,Norwest Venture Partners,Norwest Equity Partners V,-
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,Sevin Rosen Funds,Sevin Rosen Fund V,-
"Decisionism, Inc.",12/17/1997,C900261420,7371,541511,10,6.00,21.00,8,Trinity Ventures LLP,Trinity Ventures - Unspecified Fund,0.56
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,6,9.90,14.00,7,Commonwealth Capital Ventures,Commonwealth Capital Ventures - Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,6,9.90,14.00,7,HILL CARMAN VENTURES,Hill Carman Ventures - Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,6,9.90,14.00,7,Institutional Venture Partners,Institutional Venture Partners - Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,6,9.90,14.00,7,Mohr Davidow Ventures,Mohr Davidow Ventures - Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,6,9.90,14.00,7,Norwest Venture Partners,Norwest Venture Partners,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,6,9.90,14.00,7,Trinity Ventures LLP,Trinity Ventures - Unspecified Fund,-
"Decisionism, Inc.",02/24/1995,C900261420,7371,541511,6,9.90,14.00,7,Undisclosed Firm,Undisclosed Fund,-
"Decisive Technology, Corp.",05/01/1996,C901217907,7389,561499,1,4.60,11.00,2,Helix Investments Co,Helix Investments - Unspecified Fund,2.01
"Decisive Technology, Corp.",05/01/1996,C901217907,7389,561499,1,4.60,11.00,2,Undisclosed Firm,Undisclosed Fund,-
Decrane Aerospace Inc,09/01/1996,C000031202,3728,336413,7,3.00,28.60,1,Nassau Capital Partners L P Et Al,"Nassau Capital, L.P.",-
Decrane Aerospace Inc,02/01/1996,C000031202,3728,336413,6,6.50,20.80,1,Nassau Capital Partners L P Et Al,"Nassau Capital, L.P.",-
Defect & Yield Management Corporation,04/16/1996,C900265606,7372,511210,1,1.25,8.50,1,North Bridge Venture Partners LP,"North Bridge Venture Partners I, L.P.",1.25
Defect & Yield Management Corporation,05/01/1997,C900265606,7372,511210,2,0.50,25.00,1,Undisclosed Firm,Undisclosed Fund,0.50
DEH Printed Circuits Inc.,11/15/1996,C900261800,3672,334412,1,3.00,17.00,1,CERULEAN FUND,Cerulean Fund,-
Deja.com,07/01/1996,C000069066,7375,519130,2,3.11,13.10,2,Austin Ventures,Austin Ventures IV,2.25
Deja.com,07/01/1996,C000069066,7375,519130,2,3.11,13.10,2,Prime New Ventures LP,"Prime Enterprises, L.P.",-
Deja.com,10/01/1997,C000069066,7375,519130,5,10.00,24.00,3,Austin Ventures,"Austin Ventures, L.P. - Unspecified Fund",2.17
Deja.com,10/01/1997,C000069066,7375,519130,5,10.00,24.00,3,Actua Corp,Internet Capital Group -Unspecified Fund,7.00
Deja.com,10/01/1997,C000069066,7375,519130,5,10.00,24.00,3,Prime New Ventures LP,"Prime VIII, L.P.",-
Delcath Systems Inc,12/01/1997,C000073853,8731,541712,4,-,29.50,2,Johnson & Johnson Innovation-JJDC Inc,Johnson & Johnson Development Corp.,-
Delcath Systems Inc,12/01/1997,C000073853,8731,541712,4,-,29.50,2,Venkol Ventures Ltd,Venkol Ventures,0.31
"Delos WomensHealth, Inc.",04/04/1997,C900262161,6324,524114,2,9.80,20.30,7,Accel Partners & Co Inc,Accel V L.P.,2.42
"Delos WomensHealth, Inc.",04/04/1997,C900262161,6324,524114,2,9.80,20.30,7,Affinity Capital Management Co,Affinity Capital Management - Unspecified Fund,-
"Delos WomensHealth, Inc.",04/04/1997,C900262161,6324,524114,2,9.80,20.30,7,Affinity Capital Management Co,Affinity Ventures II LLC,-
"Delos WomensHealth, Inc.",04/04/1997,C900262161,6324,524114,2,9.80,20.30,7,Canaan Partners,Canaan Partners - Unspecified Fund,3.00
"Delos WomensHealth, Inc.",04/04/1997,C900262161,6324,524114,2,9.80,20.30,7,Salix Ventures LP,"CGJR Health Care Services, L.P.",-
"Delos WomensHealth, Inc.",04/04/1997,C900262161,6324,524114,2,9.80,20.30,7,Highland Capital Partners LLC,Highland Capital Partners III Family,3.00
"Delos WomensHealth, Inc.",04/04/1997,C900262161,6324,524114,2,9.80,20.30,7,Salix Ventures LP,"Salix Ventures, L.P.",-
Deltagen Inc,02/01/1997,C000072607,7372,511210,1,3.00,4.76,1,Baccharis Capital Inc,Baccharis Capital - Unspecified Fund,3.00
Deltex Medical Group PLC,07/16/1997,C000070905,8099,621991,1,-,5.00,1,New England Partners,"New England Growth Fund II, L.P.",0.50
Denbury Resources Inc,09/30/1995,C000027016,1311,211111,1,15.00,131.32,1,TPG Capital Management LP,"TPG Partners, L.P.",-
Dendreon Corporation,01/01/1996,C000071586,2834,325412,1,14.50,20.50,6,"Healthcare Ventures, LLC","HealthCare Ventures III, L.P.",6.23
Dendreon Corporation,01/01/1996,C000071586,2834,325412,1,14.50,20.50,6,Rho Capital Partners Inc,RHO Management,-
Dendreon Corporation,01/01/1996,C000071586,2834,325412,1,14.50,20.50,6,Sanderling Ventures,Sanderling Ventures - Unspecified Fund,-
Dendreon Corporation,01/01/1996,C000071586,2834,325412,1,14.50,20.50,6,Shaw Venture Partners,Shaw Venture Partners III,-
Dendreon Corporation,01/01/1996,C000071586,2834,325412,1,14.50,20.50,6,Undisclosed Firm,Undisclosed Fund,-
Dendreon Corporation,01/01/1996,C000071586,2834,325412,1,14.50,20.50,6,Vulcan Capital Group Llc,Vulcan Capital - Unspecified Fund,-
Dendreon Corporation,08/12/1997,C000071586,2834,325412,2,12.00,31.10,7,"Healthcare Ventures, LLC","HealthCare Ventures V, L.P.",1.00
Dendreon Corporation,08/12/1997,C000071586,2834,325412,2,12.00,31.10,7,GoldPoint Partners LLC,New York Life Insurance,2.00
Dendreon Corporation,08/12/1997,C000071586,2834,325412,2,12.00,31.10,7,Sanderling Ventures,Sanderling Ventures - Unspecified Fund,2.50
Dendreon Corporation,08/12/1997,C000071586,2834,325412,2,12.00,31.10,7,Shaw Venture Partners,Shaw Venture Partners III,0.50
Dendreon Corporation,08/12/1997,C000071586,2834,325412,2,12.00,31.10,7,Bio*One Capital Pte Ltd,Singapore Bio-Innovations Pte Ltd. (AKA: SBI Fund I),-
Dendreon Corporation,08/12/1997,C000071586,2834,325412,2,12.00,31.10,7,Undisclosed Firm,Undisclosed Fund,3.00
Dendreon Corporation,08/12/1997,C000071586,2834,325412,2,12.00,31.10,7,Vulcan Capital Group Llc,Vulcan Capital - Unspecified Fund,1.00
Dental One Inc,11/01/1996,C900262620,8021,621210,1,1.00,6.50,1,Undisclosed Firm,Undisclosed Fund,-
"DentalCo, Inc.",07/24/1995,C901372097,8021,621210,1,3.00,13.00,2,Grotech Ventures,Grotech Partners IV,2.00
"DentalCo, Inc.",04/18/1996,C901372097,8021,621210,2,3.70,20.00,4,Grotech Ventures,Grotech III Companion Fund,0.14
"DentalCo, Inc.",04/18/1996,C901372097,8021,621210,2,3.70,20.00,4,Grotech Ventures,Grotech III Pennsylvania Fund,0.08
"DentalCo, Inc.",04/18/1996,C901372097,8021,621210,2,3.70,20.00,4,Grotech Ventures,"Grotech Partners III, L.P.",1.28
"DentalCo, Inc.",04/18/1996,C901372097,8021,621210,2,3.70,20.00,4,Grotech Ventures,Grotech Partners IV,2.20
"DentalCo, Inc.",07/01/1996,C901372097,8021,621210,3,3.00,25.20,1,Morgan Stanley Private Equity,Morgan Stanley Private Equity - Unspecified Fund,3.00
"DentalCo, Inc.",06/04/1997,C901372097,8021,621210,4,18.60,46.00,6,Grotech Ventures,Grotech III Companion Fund,0.09
"DentalCo, Inc.",06/04/1997,C901372097,8021,621210,4,18.60,46.00,6,Grotech Ventures,Grotech III Pennsylvania Fund,-
"DentalCo, Inc.",06/04/1997,C901372097,8021,621210,4,18.60,46.00,6,Grotech Ventures,"Grotech Partners III, L.P.",0.85
"DentalCo, Inc.",06/04/1997,C901372097,8021,621210,4,18.60,46.00,6,Grotech Ventures,Grotech Partners IV,4.00
"DentalCo, Inc.",06/04/1997,C901372097,8021,621210,4,18.60,46.00,6,U S West Directs Master Pension Trust,U S WEST -Directs- Master Pension Trust (Rogers Casey),-
"Designs for Education, Inc.",03/31/1995,C901245367,2329,315228,1,0.65,0.70,1,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,0.07
"Designs for Education, Inc.",05/26/1995,C901245367,2329,315228,2,0.05,0.80,1,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,0.01
"Designs for Education, Inc.",05/31/1996,C901245367,2329,315228,3,0.10,0.40,1,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,0.10
"Desmos, Inc.",04/01/1996,C900675524,8733,541712,1,4.30,10.00,4,Alta Partners,Alta Partners - Unspecified Fund,-
"Desmos, Inc.",04/01/1996,C900675524,8733,541712,1,4.30,10.00,4,Sanderling Ventures,Sanderling Ventures - Unspecified Fund,-
"Desmos, Inc.",04/01/1996,C900675524,8733,541712,1,4.30,10.00,4,Walden Venture Capital,Walden Venture Capital - Unspecified Fund,-
"Desmos, Inc.",04/01/1996,C900675524,8733,541712,1,4.30,10.00,4,WEARNES TECHNOLOGY(WBL CORP),Wearnes Technology - Unspecified Fund,-
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Alta Partners,Alta Partners - Unspecified Fund,0.54
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Forward Ventures,Forward Ventures - Unspecified Fund,-
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Goldman Sachs & Co,"Goldman, Sachs & Company - Unspecified Fund",-
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Portage Venture Partners LLC,Portage Venture Partners - Unspecified Fund,-
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Sanderling Ventures,Sanderling Ventures - Unspecified Fund,-
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Sorrento Associates Inc,Sorrento Ventures,-
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Undisclosed Firm,Undisclosed Fund,-
"Desmos, Inc.",08/31/1997,C900675524,8733,541712,2,9.00,24.30,8,Walden Venture Capital,Walden Venture Capital - Unspecified Fund,-
Devgen NV,12/01/1997,C900925678,2836,325414,1,2.00,55.84,3,Abingworth Management Ltd,Abingworth Bioventures II SICAV,-
Devgen NV,12/01/1997,C900925678,2836,325414,1,2.00,55.84,3,Sofindev Management NV,Sofindev II,-
Devgen NV,12/01/1997,C900925678,2836,325414,1,2.00,55.84,3,Undisclosed Firm,Undisclosed Fund,-
Dialog Software,06/01/1997,C900263806,7372,334611,1,0.50,4.00,1,Undisclosed Firm,Undisclosed Fund,-
"Diamond Lane Communications, Inc.",08/17/1995,C900705720,3663,334220,1,0.40,0.70,3,Crosspoint Venture Partners,Crosspoint Venture Partners 1993,-
"Diamond Lane Communications, Inc.",08/17/1995,C900705720,3663,334220,1,0.40,0.70,3,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VII, LP",0.12
"Diamond Lane Communications, Inc.",08/17/1995,C900705720,3663,334220,1,0.40,0.70,3,Sevin Rosen Funds,Sevin Rosen Fund IV,0.13
"Diamond Lane Communications, Inc.",08/09/1996,C900705720,3663,334220,3,12.20,51.50,4,Crosspoint Venture Partners,Crosspoint Venture Partners 1993,-
"Diamond Lane Communications, Inc.",08/09/1996,C900705720,3663,334220,3,12.20,51.50,4,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VII, LP",1.85
"Diamond Lane Communications, Inc.",08/09/1996,C900705720,3663,334220,3,12.20,51.50,4,Oak Investment Partners,Oak Investment Partners VI,5.86
"Diamond Lane Communications, Inc.",08/09/1996,C900705720,3663,334220,3,12.20,51.50,4,Sevin Rosen Funds,Sevin Rosen Fund IV,1.90
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Crosspoint Venture Partners,Crosspoint Venture Partners 1993,0.63
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VII, LP",-
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Oak Investment Partners,Oak Investment Partners VI,0.54
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Oak Investment Partners,"Oak VI Affiliates Fund, L.P.",-
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Sevin Rosen Funds,Sevin Rosen Fund IV,0.90
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Silver Creek Ventures Corp,Silver Creek,-
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Silver Creek Ventures Corp,"Silver Creek Ventures I, L.P. (Trailhead Ventures)",-
"Diamond Lane Communications, Inc.",09/02/1997,C900705720,3663,334220,4,11.00,121.05,8,Undisclosed Firm,Undisclosed Fund,-
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Alta Equity Partners,"Alta IV, L.P.",0.56
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Atlas Venture,"Atlas Venture Fund II, L.P.",0.09
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Chemical Venture Partners,Chemical Venture Capital Associates,-
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,CMEA Development Company LLC,"Chemicals and Materials Enterprise Associates, L.P.",-
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,aPriori Capital Partners,DLJ Venture Fund III,0.02
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Medical Science Partners L P,"Medical Science Partners II, L.P.",-
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Merrill Lynch Capital Partners Inc,"ML Venture Partners II, L.P.",0.37
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,"New Enterprise Associates, Inc.",New Enterprise Associates V,0.16
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Sofinnova Partners SAS,Sofinnova International V,-
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Sprout Group,Sprout Capital VI,0.12
"Diatide, Inc.",05/19/1995,C000030645,2835,325413,4,3.00,43.40,11,Undisclosed Firm,Undisclosed Fund,-
"Diatide, Inc.",08/11/1995,C000030645,2835,325413,5,10.00,51.60,1,Undisclosed Firm,Undisclosed Fund,-
"Diffusion, Inc.",10/01/1995,C900264288,7372,334611,1,1.70,4.00,2,Institutional Venture Partners,Institutional Venture Partners - Unspecified Fund,-
"Diffusion, Inc.",10/01/1995,C900264288,7372,334611,1,1.70,4.00,2,Stanford University,Stanford University,-
"Diffusion, Inc.",04/01/1996,C900264288,7372,334611,2,4.50,13.00,2,Institutional Venture Partners,Institutional Venture Partners - Unspecified Fund,-
"Diffusion, Inc.",04/01/1996,C900264288,7372,334611,2,4.50,13.00,2,"Matrix Partners, L.P.",Matrix Partners - Unspecified Fund,-
"Diffusion, Inc.",03/07/1997,C900264288,7372,334611,3,5.10,29.00,3,Brentwood Venture Capital,Brentwood Venture Capital - Unspecified Fund,2.70
"Diffusion, Inc.",03/07/1997,C900264288,7372,334611,3,5.10,29.00,3,Institutional Venture Partners,Institutional Venture Partners VI,-
"Diffusion, Inc.",03/07/1997,C900264288,7372,334611,3,5.10,29.00,3,"Matrix Partners, L.P.",Matrix Partners - Unspecified Fund,-
"DIGEX, Inc.",03/28/1995,C000065044,4813,517110,1,4.00,10.53,2,Grotech Ventures,Grotech Partners IV,1.60
"DIGEX, Inc.",03/28/1995,C000065044,4813,517110,1,4.00,10.53,2,Venrock Inc,"Venrock Associates II, L.P.",-
"DIGEX, Inc.",11/23/1995,C000065044,4813,517110,2,-,9.39,2,Grotech Ventures,Grotech Partners IV,-
"DIGEX, Inc.",11/23/1995,C000065044,4813,517110,2,-,9.39,2,Venrock Inc,"Venrock Associates II, L.P.",-
"DIGEX, Inc.",05/31/1996,C000065044,4813,517110,4,1.00,29.95,4,Grotech Ventures,Grotech III Companion Fund,0.09
"DIGEX, Inc.",05/31/1996,C000065044,4813,517110,4,1.00,29.95,4,Grotech Ventures,Grotech III Pennsylvania Fund,0.05
"DIGEX, Inc.",05/31/1996,C000065044,4813,517110,4,1.00,29.95,4,Grotech Ventures,"Grotech Partners III, L.P.",0.85
"DIGEX, Inc.",05/31/1996,C000065044,4813,517110,4,1.00,29.95,4,Venrock Inc,"Venrock Associates II, L.P.",-
"DigiLens, Inc.",07/22/1997,C903121499,3577,334119,1,5.30,9.00,4,Alta Partners,Alta Partners - Unspecified Fund,2.00
"DigiLens, Inc.",07/22/1997,C903121499,3577,334119,1,5.30,9.00,4,Apex Venture Partners LLC,Apex Investment Fund III,-
"DigiLens, Inc.",07/22/1997,C903121499,3577,334119,1,5.30,9.00,4,Undisclosed Firm,Undisclosed Fund,-
"DigiLens, Inc.",07/22/1997,C903121499,3577,334119,1,5.30,9.00,4,Undisclosed Firm,Undisclosed Fund,-
Digimarc Corp,07/12/1996,C000069276,7373,541512,3,4.55,10.50,5,Granite Ventures LLC,"Adobe Ventures, L.P.",1.25
Digimarc Corp,07/12/1996,C000069276,7373,541512,3,4.55,10.50,5,Associated Venture Investors,"AVI Capital, L.P.",1.26
Digimarc Corp,07/12/1996,C000069276,7373,541512,3,4.55,10.50,5,Justsystem Inc,"Justsystem, Inc.-Unspecified Fund",1.00
Digimarc Corp,07/12/1996,C000069276,7373,541512,3,4.55,10.50,5,Softbank Capital Partners L P,SOFTBANK Ventures,1.00
Digimarc Corp,07/12/1996,C000069276,7373,541512,3,4.55,10.50,5,Undisclosed Firm,Undisclosed Fund,0.04
Digimarc Corp,12/01/1997,C000069276,7373,541512,4,5.81,18.30,7,Granite Ventures LLC,"Adobe Ventures, L.P.",0.66
Digimarc Corp,12/01/1997,C000069276,7373,541512,4,5.81,18.30,7,Associated Venture Investors,"AVI Capital, L.P.",0.67
Digimarc Corp,12/01/1997,C000069276,7373,541512,4,5.81,18.30,7,Justsystem Inc,"Justsystem, Inc.-Unspecified Fund",0.25
Digimarc Corp,12/01/1997,C000069276,7373,541512,4,5.81,18.30,7,Rovi Corp,Macrovision Corporation - Unspecified Fund,1.50
Digimarc Corp,12/01/1997,C000069276,7373,541512,4,5.81,18.30,7,"RVC Europe, Ltd.",Reuters Group PLC - Unspecified Fund,2.00
Digimarc Corp,12/01/1997,C000069276,7373,541512,4,5.81,18.30,7,Undisclosed Firm,Undisclosed Fund,0.01
Digimarc Corp,12/01/1997,C000069276,7373,541512,4,5.81,18.30,7,Undisclosed Firm,Undisclosed Fund,-
Digimarc Corp,06/30/1996,C000069276,7373,541512,2,4.58,5.40,5,Granite Ventures LLC,"Adobe Ventures, L.P.",0.58
Digimarc Corp,06/30/1996,C000069276,7373,541512,2,4.58,5.40,5,Associated Venture Investors,"AVI Capital, L.P.",0.75
Digimarc Corp,06/30/1996,C000069276,7373,541512,2,4.58,5.40,5,Rovi Corp,Macrovision Corporation - Unspecified Fund,2.00
Digimarc Corp,06/30/1996,C000069276,7373,541512,2,4.58,5.40,5,"RVC Europe, Ltd.",Reuters Group PLC - Unspecified Fund,1.00
Digimarc Corp,06/30/1996,C000069276,7373,541512,2,4.58,5.40,5,Undisclosed Firm,Undisclosed Fund,0.25
Digirad Corporation,09/10/1997,C900264375,3845,334517,4,20.00,49.29,7,Alex Brown & Sons Inc,Alex. Brown & Sons,-
Digirad Corporation,09/10/1997,C900264375,3845,334517,4,20.00,49.29,7,Outwich Ltd,"Furman Selz Investors, L.P.",-
Digirad Corporation,09/10/1997,C900264375,3845,334517,4,20.00,49.29,7,Globespan Capital Partners,JAFCO USIT I,-
Digirad Corporation,09/10/1997,C900264375,3845,334517,4,20.00,49.29,7,Kingsbury Associates LP,"Kingsbury Capital Partners II, L.P.",1.00
Digirad Corporation,09/10/1997,C900264375,3845,334517,4,20.00,49.29,7,Sorrento Associates Inc,Sorrento Ventures - Unspecified Fund,-
Digirad Corporation,09/10/1997,C900264375,3845,334517,4,20.00,49.29,7,Undisclosed Firm,Undisclosed Fund,-
Digirad Corporation,09/10/1997,C900264375,3845,334517,4,20.00,49.29,7,"Vector Fund Management, L.P.",Vector Later Stage Equity Fund,-
Digirad Corporation,05/30/1995,C900264375,3845,334517,1,2.25,5.53,1,Kingsbury Associates LP,Kingsbury Capital-Unspecified Fund,-
Digirad Corporation,09/03/1996,C900264375,3845,334517,3,6.00,15.87,3,Kingsbury Associates LP,Kingsbury Capital-Unspecified Fund,-
Digirad Corporation,09/03/1996,C900264375,3845,334517,3,6.00,15.87,3,Sorrento Associates Inc,Sorrento Ventures - Unspecified Fund,-
Digirad Corporation,09/03/1996,C900264375,3845,334517,3,6.00,15.87,3,Undisclosed Firm,Undisclosed Fund,-
Digirad Corporation,12/08/1995,C900264375,3845,334517,2,2.50,8.60,1,Kingsbury Associates LP,Kingsbury Capital-Unspecified Fund,-
Digital Generation Inc,07/25/1995,C000030356,7319,541890,4,4.65,67.09,5,Venture Management Services,AT&T Ventures,-
Digital Generation Inc,07/25/1995,C000030356,7319,541890,4,4.65,67.09,5,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VI, L.P.",0.60
Digital Generation Inc,07/25/1995,C000030356,7319,541890,4,4.65,67.09,5,Mayfield Fund,Mayfield VII,-
