Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
Eagle Pharmaceuticals Inc,08/11/2008,C000044171,2834,325412,2,30.00,98.16,2,Undisclosed Firm,Undisclosed Fund,-
Earthanol Inc,02/09/2007,C902512220,1321,211112,1,1.95,6.05,4,@Ventures,@Ventures - Unspecified Fund,-
Earthanol Inc,02/09/2007,C902512220,1321,211112,1,1.95,6.05,4,Nth Power LLC,"Nth Power Technologies Fund IV, L.P.",-
Earthanol Inc,02/09/2007,C902512220,1321,211112,1,1.95,6.05,4,Odyssey Venture Partners,Odyssey Venture Partners- Unspecified Fund,-
Earthanol Inc,02/09/2007,C902512220,1321,211112,1,1.95,6.05,4,SAIL Capital Partners LLC,SAIL Capital Partners LLC - Unspecified Fund,-
"EatingWell, Inc.",03/13/2006,C901317402,2731,511130,14,2.90,6.90,2,Freshtracks Capital LP,FreshTracks Capital - Unspecified Fund,0.15
"EatingWell, Inc.",03/13/2006,C901317402,2731,511130,14,2.90,6.90,2,Village Ventures Inc,"Village Ventures, Inc. - Unspecified Funds",-
"EBA Pizza Holding Pty, Ltd.",03/14/2007,C902791446,5812,722211,1,6.17,7.87,1,NBC Capital Pty. Ltd.,NBC Private Equity Fund II,6.17
Echo Nest Corp,09/08/2008,C902640875,7372,511210,1,-,8.09,1,Commonwealth Capital Ventures,Commonwealth Capital Ventures - Unspecified Fund,-
ECI Biotech Inc,03/27/2007,C902860753,2836,325414,1,2.00,11.35,3,Collaborative Seed and Growth Partners LLC,Collaborative Seed & Growth Partners - Unspecified Fund,-
ECI Biotech Inc,03/27/2007,C902860753,2836,325414,1,2.00,11.35,3,Undisclosed Firm,Undisclosed Fund,-
ECI Biotech Inc,03/27/2007,C902860753,2836,325414,1,2.00,11.35,3,Undisclosed Firm,Undisclosed Fund,-
Eco Power Solutions Corporation,10/14/2008,C903043242,3443,332410,1,7.00,25.47,1,Altira Group LLC,"Altira Technology Fund V, L.P.",7.00
Ecourier,10/16/2006,C902432899,4215,492110,1,-,3.72,2,LogiSpring Management Company Sarl,LogiSpring Investment Fund II,1.83
Ecourier,10/16/2006,C902432899,4215,492110,1,-,3.72,2,LogiSpring Management Company Sarl,LogiSpring Investment Fund NV/SA,1.89
Ecrio Inc,03/30/2007,C901173937,7372,541512,5,14.50,81.06,4,Noventi LLC,"CIR Ventures, L.P.",-
Ecrio Inc,03/30/2007,C901173937,7372,541512,5,14.50,81.06,4,DOCOMO Capital Inc,DoCoMo Capital Fund,-
Ecrio Inc,03/30/2007,C901173937,7372,541512,5,14.50,81.06,4,Nexit Ventures Oy,Nexit Infocom 2000 Fund US LP,-
Ecrio Inc,03/30/2007,C901173937,7372,541512,5,14.50,81.06,4,Visa Inc,Visa International Fund,-
Ecrio Inc,09/18/2007,C901173937,7372,541512,6,9.50,91.64,7,Noventi LLC,"CIR Ventures, L.P.",-
Ecrio Inc,09/18/2007,C901173937,7372,541512,6,9.50,91.64,7,Whiz Partners Inc,CSK Ventures,-
Ecrio Inc,09/18/2007,C901173937,7372,541512,6,9.50,91.64,7,DOCOMO Capital Inc,DoCoMo Capital Fund,-
Ecrio Inc,09/18/2007,C901173937,7372,541512,6,9.50,91.64,7,"JAIC-Crosby Investment Management Co., Ltd.",JAIC- Crosby Greater China Investment Fund,-
Ecrio Inc,09/18/2007,C901173937,7372,541512,6,9.50,91.64,7,Undisclosed Firm,Undisclosed Fund,-
Ecrio Inc,09/18/2007,C901173937,7372,541512,6,9.50,91.64,7,Undisclosed Firm,Undisclosed Fund,-
Ecrio Inc,09/18/2007,C901173937,7372,541512,6,9.50,91.64,7,Visa Inc,Visa International Fund,-
Ed Map Inc,03/14/2005,C901634712,7372,511210,2,0.53,5.20,4,Adena Ventures,"Adena Ventures, L.P.",0.21
Ed Map Inc,03/14/2005,C901634712,7372,511210,2,0.53,5.20,4,OCA Ventures,"OCA Venture Partners, LP",0.16
Ed Map Inc,03/14/2005,C901634712,7372,511210,2,0.53,5.20,4,SJF Ventures II LP,"SJF Ventures (AKA: Sustainable Jobs Fund, L.P.)",0.16
Ed Map Inc,03/14/2005,C901634712,7372,511210,2,0.53,5.20,4,Undisclosed Firm,Undisclosed Fund,-
"Edan Instruments, Inc.",10/01/2008,C903058372,3845,423450,1,10.00,36.67,4,"Matrix Partners, L.P.",Matrix China Fund,1.98
"Edan Instruments, Inc.",10/01/2008,C903058372,3845,423450,1,10.00,36.67,4,SOFTBANK China Venture Capital,SOFTBANK China Venture Capital - Unspecified Fund,2.97
"Edan Instruments, Inc.",10/01/2008,C903058372,3845,423450,1,10.00,36.67,4,Undisclosed Firm,Undisclosed Fund,-
"Edan Instruments, Inc.",10/01/2008,C903058372,3845,423450,1,10.00,36.67,4,WI Harper Group Inc,"WI Harper Inc. Fund VI, Ltd.",0.99
Edgecast Networks Inc,11/02/2007,C902828471,7372,511210,1,6.00,29.92,2,Steamboat Ventures,"Steamboat Ventures II, LLC",-
Edgecast Networks Inc,11/02/2007,C902828471,7372,511210,1,6.00,29.92,2,Undisclosed Firm,Undisclosed Fund,-
Edgeio Corporation,10/24/2006,C902435504,7372,511210,1,5.00,17.38,5,Intel Capital Corp,Intel Capital - Unspecified Fund,-
Edgeio Corporation,10/24/2006,C902435504,7372,511210,1,5.00,17.38,5,Millennium TVP Management Company LLC,Millennium Technology Ventures - Unspecified Fund,-
Edgeio Corporation,10/24/2006,C902435504,7372,511210,1,5.00,17.38,5,RSS Investors,"RSS Investors, L.P.",-
Edgeio Corporation,10/24/2006,C902435504,7372,511210,1,5.00,17.38,5,TRANS COSMOS USA,Trans Cosmos USA-Unspecified Fund,-
Edgeio Corporation,10/24/2006,C902435504,7372,511210,1,5.00,17.38,5,Undisclosed Firm,Undisclosed Fund,-
Edgewater Networks Inc,01/17/2008,C901430695,7372,541512,3,5.60,35.89,2,El Dorado Ventures,El Dorado Ventures - Unspecified Fund,-
Edgewater Networks Inc,01/17/2008,C901430695,7372,541512,3,5.60,35.89,2,Palomar Ventures,Palomar Ventures - Unspecified Fund,-
Eightfold Logic Inc,08/31/2008,C902980156,7372,511210,2,1.15,10.00,2,RETRO VENTURE PARTNERS L P,"Retro Venture Partners, L.P.",0.85
Eightfold Logic Inc,08/31/2008,C902980156,7372,511210,2,1.15,10.00,2,Undisclosed Firm,Undisclosed Fund,-
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,Arch Venture Partners,"ARCH Venture Fund III, L.P.",0.20
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,CID Capital Inc,CID Equity Capital VIII,-
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,EGS Healthcare Capital Partners LLC,EGS Healthcare Capital Partners LLC - Unspecified Fund,-
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,Medventure Associates,"MedVenture Associates IV, L.P.",-
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,Merrill Lynch Capital Partners Inc,Merrill Lynch Venture Capital Inc.,-
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,Morgan Stanley Venture Partners,"Morgan Stanley Dean Witter Venture Partners IV, L.P.",-
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,NGN Capital LLC,"NGN BioMed I, L.P.",-
EKOS Corporation,02/05/2005,C900274919,3841,339112,7,1.00,21.00,8,Technology Partners,Technology Partners - Unspecified Fund,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,3i Group PLC,3i Eurofund IV,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,Baytech Venture Capital GmbH & Co KG,BayTech Venture Capital,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,Burrill & Company,"Burrill Life Sciences Capital Fund III, L.P.",-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,Dvc Deutsche Venture Capital,Deutsche Venture Capital GmbH Fund III,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,Marubeni Corp,Marubeni Corporation - Unspecified Fund,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,Mitsubishi Corp,Mitsubishi Corporation - Unspecified Fund,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,Quintiles Transnational Corp,Quintiles Transnational Corporation - Unspecified Fund,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,Temasek Holdings (Private) Ltd,Temasek Capital - Direct Investment Fund,-
Elbion NV,05/24/2005,C902847533,2836,325414,2,12.58,70.30,9,TVM Capital GmbH,TVM V Life Science Ventures Gmbh & Co. KG,3.75
ElectionChannelcom,05/01/2006,C902339249,7375,519130,1,0.20,10.00,1,Gerrity Capital Partners LLC,MultiChannel Ventures LLC,0.20
Electric RED Corporation,12/11/2006,C902439278,3571,334111,2,0.05,2.76,1,Venture Capital Fund of New England,"Venture Capital Fund of New England IV, L.P.",0.05
"Element Labs, Inc.",03/08/2006,C901956990,3648,335129,1,6.00,15.19,2,Sierra Ventures,Sierra Ventures - Unspecified Fund,-
"Element Labs, Inc.",03/08/2006,C901956990,3648,335129,1,6.00,15.19,2,Undisclosed Firm,Undisclosed Fund,-
Elenza Inc,09/18/2006,C903449631,3851,339115,1,8.38,27.89,4,Carlyle Group LP,"Carlyle Venture Partners III, L.P.",3.25
Elenza Inc,09/18/2006,C903449631,3851,339115,1,8.38,27.89,4,Delphi Ventures,"Delphi Ventures VII, L.P.",-
Elenza Inc,09/18/2006,C903449631,3851,339115,1,8.38,27.89,4,Undisclosed Firm,Undisclosed Fund,-
Elenza Inc,09/18/2006,C903449631,3851,339115,1,8.38,27.89,4,Undisclosed Firm,Undisclosed Fund,-
Elenza Inc,01/03/2007,C903449631,3851,339115,2,6.75,35.83,3,Carlyle Group LP,"Carlyle Venture Partners III, L.P.",-
Elenza Inc,01/03/2007,C903449631,3851,339115,2,6.75,35.83,3,Delphi Ventures,"Delphi Ventures VII, L.P.",-
Elenza Inc,01/03/2007,C903449631,3851,339115,2,6.75,35.83,3,Undisclosed Firm,Undisclosed Fund,-
Elixir Pharmaceuticals Inc,06/19/2006,C901158434,8731,541711,5,18.40,116.00,4,Arch Venture Partners,"ARCH Venture Fund V, LP",4.84
Elixir Pharmaceuticals Inc,06/19/2006,C901158434,8731,541711,5,18.40,116.00,4,MPM Capital LLC,"MPM BioVentures II, L.P.",5.00
Elixir Pharmaceuticals Inc,06/19/2006,C901158434,8731,541711,5,18.40,116.00,4,Oxford Bioscience Partners,Oxford Bioscience Partners III,2.68
Elixir Pharmaceuticals Inc,06/19/2006,C901158434,8731,541711,5,18.40,116.00,4,Undisclosed Firm,Undisclosed Fund,-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,Arch Venture Partners,"ARCH Venture Fund V, LP",-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,CDIB BioScience Venture Management,CDIB BioScience Ventures I,-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,Hercules Technology Growth Capital Inc,"Hercules Technology Growth Capital, Inc.",-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,Jafco Co Ltd,"JAFCO Co., Ltd. - Unspecified Fund",-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,MPM Capital LLC,"MPM BioVentures II, L.P.",-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,"North Coast Technology Investors, L.P.","North Coast Technology Investors, L.P.",-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,Oxford Bioscience Partners,Oxford Bioscience Partners III,-
Elixir Pharmaceuticals Inc,11/28/2006,C901158434,8731,541711,6,12.60,128.60,8,Undisclosed Firm,Undisclosed Fund,-
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Arch Venture Partners,"ARCH Venture Fund V, LP",2.82
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,MPM Capital LLC,"MPM BioVentures II, L.P.",12.50
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Boston University Technology Development Fund,OTD Fund/Boston University,-
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Oxford Bioscience Partners,Oxford Bioscience Partners - Unspecified Fund,-
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Oxford Bioscience Partners,Oxford Bioscience Partners III,1.41
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Physic Ventures LLC,"Physic Ventures, L.P.",-
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Undisclosed Firm,Undisclosed Fund,-
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Undisclosed Firm,Undisclosed Fund,1.82
Elixir Pharmaceuticals Inc,09/04/2007,C901158434,8731,541711,7,28.03,156.63,9,Undisclosed Firm,Undisclosed Fund,1.82
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,Chevron Technology Ventures L L C,Chevron Technology Ventures Investments - Unspecified Fund,-
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,Draper Fisher Jurvetson,Draper Fisher Jurvetson - Unspecified Fund,0.31
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,Draper Fisher Jurvetson New England (AKA DFJ/NE),Draper Fisher Jurvetson New England - Unspecified Fund,-
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,ePlanet Capital,ePlanet Ventures - Unspecified Fund,-
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,Grandbanks Capital,GrandBanks Capital - Unspecified Fund,-
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,In Q Tel Inc,In-Q-Tel - Unspecified Fund,-
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,Polaris Venture Partners,Polaris Venture Partners III,2.02
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,RRE Ventures LLC,RRE Ventures LLC - Unspecified Fund,-
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,Undisclosed Firm,Undisclosed Fund,-
Ember Corporation,12/22/2005,C901369248,3674,334413,6,12.00,82.35,10,Vulcan Capital Group Llc,Vulcan Capital - Unspecified Fund,-
eMinor Inc,07/28/2006,C902362817,7375,519130,1,1.95,4.00,2,Novak Biddle Venture Partners LP,"Novak Biddle Venture Partners III, L.P",1.00
eMinor Inc,07/28/2006,C902362817,7375,519130,1,1.95,4.00,2,Southern Capitol Ventures,"Southern Capitol Technology Fund II, L.P.",-
Emn8 Inc,10/20/2006,C901428805,7372,511210,4,7.64,46.65,5,Upfront Ventures,"GRP II, L.P.",2.50
Emn8 Inc,10/20/2006,C901428805,7372,511210,4,7.64,46.65,5,Sequoia Capital,"Sequoia Capital X, L.P.",-
Emn8 Inc,10/20/2006,C901428805,7372,511210,4,7.64,46.65,5,Sid R Bass Associates LP,"Sid R. Bass Associates, L.P. - Unspecified Fund",3.50
Emn8 Inc,10/20/2006,C901428805,7372,511210,4,7.64,46.65,5,Steamboat Ventures,"Steamboat Ventures, LLC",-
Emn8 Inc,10/20/2006,C901428805,7372,511210,4,7.64,46.65,5,Undisclosed Firm,Undisclosed Fund,-
"Emphasys Medical, Inc.",06/29/2006,C900935902,3841,339113,5,18.14,114.53,6,Advanced Technology Ventures,Advanced Technology Ventures VI,2.30
"Emphasys Medical, Inc.",06/29/2006,C900935902,3841,339113,5,18.14,114.53,6,Morgan Stanley Venture Partners,"Morgan Stanley Dean Witter Venture Partners IV, L.P.",0.50
"Emphasys Medical, Inc.",06/29/2006,C900935902,3841,339113,5,18.14,114.53,6,Morgan Stanley Venture Partners,"Morgan Stanley Venture Partners 2002 Fund, L.P.",0.50
"Emphasys Medical, Inc.",06/29/2006,C900935902,3841,339113,5,18.14,114.53,6,Morgenthaler Ventures,"Morgenthaler Partners VII, L.P.",1.82
"Emphasys Medical, Inc.",06/29/2006,C900935902,3841,339113,5,18.14,114.53,6,"New Enterprise Associates, Inc.","New Enterprise Associates, Inc. - Unspecified Fund",-
"Emphasys Medical, Inc.",06/29/2006,C900935902,3841,339113,5,18.14,114.53,6,St Paul Venture Capital Inc,St. Paul Venture Capital VI,1.51
Emsense Corp,07/22/2008,C901809934,8731,541711,1,7.36,22.68,1,Foundry Group LLC,"Foundry Venture Capital 2007, L.P.",-
Enclarity Inc,11/20/2006,C901843302,7372,511210,2,10.00,35.81,2,Bain Capital Venture Partners LLC,"Bain Capital Venture Fund 2005, L.P.",-
Enclarity Inc,11/20/2006,C901843302,7372,511210,2,10.00,35.81,2,Ignition Partners,"Ignition Venture Partners II, L.P.",-
"Encover, Inc.",04/18/2006,C901370923,7372,511210,3,8.00,36.05,5,Baird Capital,"Baird Venture Partners Fund I (B), L.P.",-
"Encover, Inc.",04/18/2006,C901370923,7372,511210,3,8.00,36.05,5,Doll Capital Management Inc,DCM III,1.40
"Encover, Inc.",04/18/2006,C901370923,7372,511210,3,8.00,36.05,5,Imlay Investments,Imlay Investments - Unspecified Fund,0.10
"Encover, Inc.",04/18/2006,C901370923,7372,511210,3,8.00,36.05,5,Sigma Partners,"Sigma Partners 6, L.P.",-
"Encover, Inc.",04/18/2006,C901370923,7372,511210,3,8.00,36.05,5,Undisclosed Firm,Undisclosed Fund,-
"Encover, Inc.",07/14/2008,C901370923,7372,511210,5,2.05,38.45,4,Baird Capital,"Baird Venture Partners Fund I (B), L.P.",-
"Encover, Inc.",07/14/2008,C901370923,7372,511210,5,2.05,38.45,4,Doll Capital Management Inc,DCM III,-
"Encover, Inc.",07/14/2008,C901370923,7372,511210,5,2.05,38.45,4,Sigma Partners,"Sigma Partners 6, L.P.",-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,Ampersand Capital Partners,"Ampersand 2001, L.P.",-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,Bessemer Venture Partners,"Bessec Ventures V, L.P.",-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,Bessemer Venture Partners,"Bessemer Venture Partners V, L.P.",1.45
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,DN Capital Global Venture Capital Ii LP,European Digital Infrastructure Fund I,-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,GGV Capital,Granite Global Ventures,-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,"Tenaya Capital, Inc.","Lehman Brothers Venture Partners 2003-C, L.P.",-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,"Tenaya Capital, Inc.","Lehman Brothers Venture Partners 2003-P, L.P.",-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,Undisclosed Firm,Undisclosed Fund,-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,Undisclosed Firm,Undisclosed Fund,-
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,Venrock Inc,Venrock Associates,0.25
"Endeca Technologies, Inc.",11/14/2006,C901375958,7372,511210,5,10.07,235.50,11,Venrock Inc,"Venrock Associates II, L.P.",0.36
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,Ampersand Capital Partners,"Ampersand 2001, L.P.",-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,Bessemer Venture Partners,"Bessec Ventures V, L.P.",-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,Bessemer Venture Partners,"Bessemer Venture Partners V, L.P.",-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,DN Capital Global Venture Capital Ii LP,European Digital Infrastructure Fund I,-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,GGV Capital,GGV Capital - Unspecified Fund,-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,GGV Capital,Granite Global Ventures,-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,Intel Capital Corp,Intel Capital - Unspecified Fund,10.00
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,"Tenaya Capital, Inc.","Lehman Brothers Venture Partners 2003-C, L.P.",-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,"Tenaya Capital, Inc.","Lehman Brothers Venture Partners 2003-P, L.P.",-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,Sapphire Ventures LLC,SAP Ventures - Unspecified Fund,5.00
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,Undisclosed Firm,Undisclosed Fund,-
"Endeca Technologies, Inc.",12/20/2007,C901375958,7372,511210,6,25.00,405.31,12,Undisclosed Firm,Undisclosed Fund,-
EndoCenter Partners,08/15/2006,C902430915,8742,541611,1,2.50,9.90,1,CVF Capital Partners LLC,"Central Valley Fund L.P., The",2.50
Endocyte Inc,03/23/2007,C901177388,2836,325414,4,15.00,77.00,7,"Blue Chip Venture Company, Ltd.",Blue Chip Venture Company - Unspecified Fund,-
Endocyte Inc,03/23/2007,C901177388,2836,325414,4,15.00,77.00,7,Burrill & Company,"Burrill Life Sciences Capital Fund, L.P.",-
Endocyte Inc,03/23/2007,C901177388,2836,325414,4,15.00,77.00,7,CID Capital Inc,CID Capital - Unspecified Fund,-
Endocyte Inc,03/23/2007,C901177388,2836,325414,4,15.00,77.00,7,Sanderling Ventures,"Sanderling Venture Partners V, L.P.",1.05
Endocyte Inc,03/23/2007,C901177388,2836,325414,4,15.00,77.00,7,Sanderling Ventures,"Sanderling Venture Partners VI, L.P.",1.05
Endocyte Inc,03/23/2007,C901177388,2836,325414,4,15.00,77.00,7,Triathlon Medical Ventures LLC,Triathlon Medical Ventures Fund LP,2.00
Endocyte Inc,03/23/2007,C901177388,2836,325414,4,15.00,77.00,7,Undisclosed Firm,Undisclosed Fund,-
Endogastric Solutions Inc,02/21/2006,C901954629,3845,334510,3,32.00,64.80,6,Advanced Technology Ventures,Advanced Technology Ventures VII,7.46
Endogastric Solutions Inc,02/21/2006,C901954629,3845,334510,3,32.00,64.80,6,Chicago Growth Partners LLC,"Chicago Growth Partners VIII, L.P.",10.00
Endogastric Solutions Inc,02/21/2006,C901954629,3845,334510,3,32.00,64.80,6,Flare Capital Partners,Foundation Medical Partners,3.00
Endogastric Solutions Inc,02/21/2006,C901954629,3845,334510,3,32.00,64.80,6,MPM Capital LLC,"MPM BioVentures III, L.P.",7.90
Endogastric Solutions Inc,02/21/2006,C901954629,3845,334510,3,32.00,64.80,6,Oakwood Medical Investors,Oakwood Medical Investors IV LLC,3.00
Endogastric Solutions Inc,02/21/2006,C901954629,3845,334510,3,32.00,64.80,6,Undisclosed Firm,Undisclosed Fund,-
Endwave Corp,04/25/2006,C000073807,3663,334220,9,45.00,167.00,1,Oak Investment Partners,"Oak Investment Partners XI, L.P.",45.00
"Enerage, Inc.",04/22/2005,C901840786,3699,335999,1,6.45,13.95,4,Acorn Campus Ventures,Acorn Campus Asia Fund,0.50
"Enerage, Inc.",04/22/2005,C901840786,3699,335999,1,6.45,13.95,4,Acorn Campus Ventures,Acorn Campus Fund II,1.50
"Enerage, Inc.",04/22/2005,C901840786,3699,335999,1,6.45,13.95,4,"DragonVenture, Inc.",Dragon Fund I LLC,-
"Enerage, Inc.",04/22/2005,C901840786,3699,335999,1,6.45,13.95,4,Genesis Campus,"Genesis Campus Fund I, L.P.",-
Energy and Power Solutions Inc,12/12/2007,C902928429,3822,334512,1,20.00,44.82,2,NGEN Partners LLC,NGEN Partners LLC - Unspecified Fund,-
Energy and Power Solutions Inc,12/12/2007,C902928429,3822,334512,1,20.00,44.82,2,Undisclosed Firm,Undisclosed Fund,-
EnerNOC Inc,01/11/2005,C901485039,7389,541618,2,6.96,19.49,3,Braemar Energy Ventures LP,Braemar Energy Ventures - Unspecified Fund,0.77
EnerNOC Inc,01/11/2005,C901485039,7389,541618,2,6.96,19.49,3,Draper Fisher Jurvetson,"Draper Fisher Jurvetson Fund VI, LP",1.19
EnerNOC Inc,01/11/2005,C901485039,7389,541618,2,6.96,19.49,3,Foundation Capital LLC,"Foundation Capital IV, L.P.",5.00
EnerNOC Inc,09/21/2005,C901485039,7389,541618,3,0.18,19.78,3,Braemar Energy Ventures LP,"Braemar Energy Ventures, L.P.",0.07
EnerNOC Inc,09/21/2005,C901485039,7389,541618,3,0.18,19.78,3,Draper Fisher Jurvetson,Draper Fisher Jurvetson - Unspecified Fund,0.11
EnerNOC Inc,09/21/2005,C901485039,7389,541618,3,0.18,19.78,3,Undisclosed Firm,Undisclosed Fund,-
EnerNOC Inc,01/05/2007,C901485039,7389,541618,6,9.10,224.91,1,Foundation Capital LLC,"Foundation Capital IV, L.P.",9.10
EnerNOC Inc,03/16/2006,C901485039,7389,541618,4,3.61,33.95,4,Braemar Energy Ventures LP,Braemar Energy Ventures - Unspecified Fund,0.25
EnerNOC Inc,03/16/2006,C901485039,7389,541618,4,3.61,33.95,4,Draper Fisher Jurvetson,Draper Fisher Jurvetson - Unspecified Fund,0.38
EnerNOC Inc,03/16/2006,C901485039,7389,541618,4,3.61,33.95,4,Draper Fisher Jurvetson New England (AKA DFJ/NE),"Draper Fisher Jurvetson New England Fund, The",0.80
EnerNOC Inc,03/16/2006,C901485039,7389,541618,4,3.61,33.95,4,Foundation Capital LLC,"Foundation Capital IV, L.P.",2.17
EnerNOC Inc,12/29/2006,C901485039,7389,541618,5,-,304.93,4,Braemar Energy Ventures LP,Braemar Energy Ventures - Unspecified Fund,0.30
EnerNOC Inc,12/29/2006,C901485039,7389,541618,5,-,304.93,4,Draper Fisher Jurvetson,"Draper Fisher Jurvetson Fund VI, LP",0.50
EnerNOC Inc,12/29/2006,C901485039,7389,541618,5,-,304.93,4,Draper Fisher Jurvetson New England (AKA DFJ/NE),"Draper Fisher Jurvetson New England Fund, The",-
EnerNOC Inc,12/29/2006,C901485039,7389,541618,5,-,304.93,4,Foundation Capital LLC,"Foundation Capital IV, L.P.",5.00
English Language Learning and Instruction System Inc,03/29/2005,C000047882,7372,511210,3,0.50,0.50,1,Camden Partners Holdings LLC,"Camden Partners Strategic Fund II, LP(FKA:CahillWarnock II)",0.50
Enikos Pty  Ltd,09/29/2006,C902775098,7371,541511,1,0.37,0.37,1,Allen & Buckeridge Pty Ltd,Allen & Buckeridge Emerging Technologies Fund,0.37
"Ensure Medical, Inc.",07/29/2005,C901843805,3842,339113,3,3.02,23.00,6,Delphi Ventures,Delphi Ventures - Unspecified Fund,-
