Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Windspeed Ventures,Comdisco Ventures Fund A LLC,3.00
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Crosspoint Venture Partners,Crosspoint Venture Partners - Unspecified Fund,10.00
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Dell Ventures LP,Dell Ventures - Unspecified Fund,-
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,EDS-AT Kearney Ventures,EDS Ventures,10.00
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Equity Office Properties Trust,Equity Office Properties Trust,7.00
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Focus Ventures Ltd,Focus Ventures II,9.50
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Impact Venture Partners,Impact Venture Partners,1.00
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Intel Capital Corp,Intel Capital - Unspecified Fund,1.00
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,Merrill Lynch Capital Partners Inc,Merrill Lynch Capital Partners - Unspecified Fund,3.00
CenterBeam Inc,10/24/2000,C900547368,7371,541511,3,112.38,435.88,16,"New Enterprise Associates, Inc.","New Enterprise Associates VIII, L.P.",10.00
"CenterForce Technologies, Inc.",08/30/2000,C900582130,7372,334611,3,2.05,13.50,2,Undisclosed Firm,Undisclosed Fund,-
"CenterForce Technologies, Inc.",08/30/2000,C900582130,7372,334611,3,2.05,13.50,2,Undisclosed Firm,Undisclosed Fund,1.55
"Centerpoint Broadband Technologies, Inc.",08/28/2000,C900230512,7372,334611,4,7.50,271.41,1,Undisclosed Firm,Undisclosed Fund,-
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Amerindo Investment Advisors Inc,"Amerindo Investment Advisors, Inc.- Unspecified Fund",-
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Fuse Capital,"ComVentures IV, L.P.",9.50
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Essex Investment Management Company LLC,Essex Investment Management Company LLC - Unspecified Fund,-
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Pliant Corp,J.P. Morgan Partners - Unspecified Fund,0.95
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Menlo Ventures,"Menlo Ventures VIII, L.P.",9.05
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Liberty Ridge Capital LLC,Pilgrim-Baxter Hybrid Partners I,-
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Liberty Ridge Capital LLC,Pilgrim-Baxter Hybrid Partners II,-
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,U.S. Venture Partners,"U.S. Venture Partners VII, L.P.",3.65
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Undisclosed Firm,Undisclosed Fund,-
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Undisclosed Firm,Undisclosed Fund,-
"Centerpoint Broadband Technologies, Inc.",10/24/2000,C900230512,7372,334611,5,130.00,880.00,11,Menlo Ventures,Undisclosed Fund,0.36
Centric Software Inc,11/06/2000,C900675073,7372,334611,4,30.00,96.00,6,ABS Ventures,ABS Ventures - Unspecified Fund,-
Centric Software Inc,11/06/2000,C900675073,7372,334611,4,30.00,96.00,6,BancBoston Capital/BancBoston Ventures,BancBoston Capital/BancBoston Ventures - Unspecified Fund,-
Centric Software Inc,11/06/2000,C900675073,7372,334611,4,30.00,96.00,6,Boston Capital Ventures LP,Boston Capital Ventures - Unspecified Fund,-
Centric Software Inc,11/06/2000,C900675073,7372,334611,4,30.00,96.00,6,Kline Hawkes & Co,"Kline Hawkes California, L.P.",1.45
Centric Software Inc,11/06/2000,C900675073,7372,334611,4,30.00,96.00,6,Kohlberg Kravis Roberts & Co LP,"Kohlberg, Kravis, Roberts & CoL.P. - Unspecified Fund",-
Centric Software Inc,11/06/2000,C900675073,7372,334611,4,30.00,96.00,6,Seacoast Capital,"Signal Capital I, L.P.",-
Centrum Holdings sro,10/01/2000,C902988907,2741,511210,2,0.19,4.01,1,BCEE Advisers Ltd,Baring Communications Equity Emerging Europe,0.19
"Centurion Wireless Technologies, Inc.",09/06/2000,C900467103,3679,334419,2,20.00,159.68,6,Cornerstone Equity Investors LLC,"Cornerstone Equity Investors IV, L.P.",6.59
"Centurion Wireless Technologies, Inc.",09/06/2000,C900467103,3679,334419,2,20.00,159.68,6,Cornerstone Equity Investors LLC,Prudential Private Equity Investors III,2.66
"Centurion Wireless Technologies, Inc.",09/06/2000,C900467103,3679,334419,2,20.00,159.68,6,State of Wisconsin Investment Board,State of Wisconsin Investment Board - Unspecified Fund,9.25
"Centurion Wireless Technologies, Inc.",09/06/2000,C900467103,3679,334419,2,20.00,159.68,6,Undisclosed Firm,Undisclosed Fund,0.10
"Centurion Wireless Technologies, Inc.",09/06/2000,C900467103,3679,334419,2,20.00,159.68,6,Undisclosed Firm,Undisclosed Fund,1.00
"Centurion Wireless Technologies, Inc.",09/06/2000,C900467103,3679,334419,2,20.00,159.68,6,Undisclosed Firm,Undisclosed Fund,-
"Cerebra, Inc.",12/22/2000,C901434949,7372,511210,1,0.50,2.78,2,Bluerun Ventures L P,Nokia Venture Partners II,0.49
"Cerebra, Inc.",12/22/2000,C901434949,7372,511210,1,0.50,2.78,2,Undisclosed Firm,Undisclosed Fund,-
"Cereva Networks, Inc.",11/01/2000,C900935952,-,-,3,40.00,"1,400.00",2,Sumitomo Corp,Sumitomo Corporation- Unspecified Fund,20.00
"Cereva Networks, Inc.",11/01/2000,C900935952,-,-,3,40.00,"1,400.00",2,Undisclosed Firm,Undisclosed Fund,-
Cerida,11/29/2000,C901151642,-,-,1,6.00,12.00,5,"Berkshires Capital Investors, The","Berkshires Capital Investors Fund II, L.P.",-
Cerida,11/29/2000,C901151642,-,-,1,6.00,12.00,5,Boston University Technology Development Fund,Boston University Technology Development Fund - Unspecified,-
Cerida,11/29/2000,C901151642,-,-,1,6.00,12.00,5,Fleet Development Ventures LLC,Fleet Development Ventures - Unspecified Fund,-
Cerida,11/29/2000,C901151642,-,-,1,6.00,12.00,5,MARATHON INVESTMENT PARTNERS L P,Marathon Investment Partners L.P.,-
Cerida,11/29/2000,C901151642,-,-,1,6.00,12.00,5,North Atlantic Capital,North Atlantic Capital - Unspecified Fund,-
"Certifiedtime, Inc.",07/17/2000,C900915056,-,-,1,1.60,13.20,1,Hudson Venture Partners,"Hudson Venture Partners, L.P.",1.60
Cerylid Biosciences,09/30/2000,C900573563,2836,325414,2,5.71,21.00,4,Talu Ventures Pty Ltd,Coates Myer Innovation Investment Fund,3.00
Cerylid Biosciences,09/30/2000,C900573563,2836,325414,2,5.71,21.00,4,DEXUS Property Group,Deutsche Timber Fund,-
Cerylid Biosciences,09/30/2000,C900573563,2836,325414,2,5.71,21.00,4,JAFCO Investment (Asia Pacific) Ltd,Nomura/JAFCO Investment Number 3 Fund,1.79
Cerylid Biosciences,09/30/2000,C900573563,2836,325414,2,5.71,21.00,4,Rothschild Ventures Inc,"Rothschild Ventures, Inc.",-
"Cetacean Networks, Inc.",08/18/2000,C900915069,-,-,2,9.00,18.00,3,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,4.00
"Cetacean Networks, Inc.",08/18/2000,C900915069,-,-,2,9.00,18.00,3,Charles River Ventures LLC,Charles River Partnership X,4.30
"Cetacean Networks, Inc.",08/18/2000,C900915069,-,-,2,9.00,18.00,3,Undisclosed Firm,Undisclosed Fund,-
"Chahaya Optronics, Inc.",12/31/2000,C901154781,-,-,1,24.00,26.82,5,Storm Ventures Inc,"Storm Ventures Fund II, LLC",-
"Chahaya Optronics, Inc.",12/31/2000,C901154781,-,-,1,24.00,26.82,5,Summit Partners LP,"Summit V Companion Fund, L.P.",0.72
"Chahaya Optronics, Inc.",12/31/2000,C901154781,-,-,1,24.00,26.82,5,Summit Partners LP,"Summit Ventures V, L.P.",4.65
"Chahaya Optronics, Inc.",12/31/2000,C901154781,-,-,1,24.00,26.82,5,U.S. Venture Partners,"U.S. Venture Partners VII, L.P.",0.38
"Chahaya Optronics, Inc.",12/31/2000,C901154781,-,-,1,24.00,26.82,5,Venrock Inc,Venrock Associates,0.40
ChainCast Networks Inc,09/30/2000,C901371808,-,-,2,10.40,48.00,4,Creative Technology Ltd,Creative Technology Ltd - Direct Investment Fund,-
ChainCast Networks Inc,09/30/2000,C901371808,-,-,2,10.40,48.00,4,Undisclosed Firm,Undisclosed Fund,0.15
ChainCast Networks Inc,09/30/2000,C901371808,-,-,2,10.40,48.00,4,Undisclosed Firm,Undisclosed Fund,0.30
ChainCast Networks Inc,09/30/2000,C901371808,-,-,2,10.40,48.00,4,Undisclosed Firm,Undisclosed Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,3i,3i Technology Partners,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,"Argo Global Capital, Inc.",Argo II- The Wireless Internet Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,DFJ Athena,Athena Venture Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Convergence Partners,Convergence Partners - Unspecified Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Crossroads Group,"Crossroads 1999 Series Private Investment Portfolio, L.P.",2.00
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,RBC Capital Markets Holdings (USA) Inc,Dain Rauscher Corporation - Unspecified Fund,0.30
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Global Technology Group Ventures,"DAMAC Technology Partners, LP",-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,INFORMATION TECHNOLOGY VENTURES L P,"Information Technology Ventures II, L.P.",3.00
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Merrill Lynch Capital Partners Inc,"Merrill Lynch Private Equity Fund II, LLC",-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Morgan Stanley Private Equity,Morgan Stanley Private Equity - Unspecified Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Morgenthaler Ventures,"Morgenthaler Venture Partners IV, L.P.",3.00
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Piper Jaffray Ventures Inc,Piper Jaffray Ventures - Unspecified Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Synopsys Inc,"Synopsys, Inc. (Corporate Fund)",-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Undisclosed Firm,Undisclosed Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,Undisclosed Firm,Undisclosed Fund,-
"Chameleon Systems, Inc.",11/22/2000,C900231992,3674,334413,3,47.00,220.00,16,WK Technology Fund,WK Technology Fund,-
"Channelogics, Inc.",09/30/2000,C900915339,7372,511210,1,2.00,10.00,1,Southeast Interactive Technology Funds,Southeast Interactive Technology Fund III,2.00
"Channelogics, Inc.",11/29/2000,C900915339,7372,511210,2,4.00,15.00,3,BCE Capital,BCE Capital - Unspecified Fund,1.00
"Channelogics, Inc.",11/29/2000,C900915339,7372,511210,2,4.00,15.00,3,Undisclosed Firm,Undisclosed Fund,-
"Channelogics, Inc.",11/29/2000,C900915339,7372,511210,2,4.00,15.00,3,Undisclosed Firm,Undisclosed Fund,-
"ChartOne, Inc.",10/19/2000,C900915496,7374,518210,2,27.00,34.34,2,Warburg Pincus LLC,"Warburg Pincus Equity Partners, L.P.",20.30
Chatfish.com,07/14/2000,C900915561,7372,511210,1,4.00,10.00,4,Cordova Ventures,"Cordova Intellimedia Ventures, L.P.",0.75
Chatfish.com,07/14/2000,C900915561,7372,511210,1,4.00,10.00,4,Southeast Interactive Technology Funds,Southeast Interactive Technology Fund III,1.00
Chatfish.com,07/14/2000,C900915561,7372,511210,1,4.00,10.00,4,Undisclosed Firm,Undisclosed Fund,-
Chatfish.com,07/14/2000,C900915561,7372,511210,1,4.00,10.00,4,Undisclosed Firm,Undisclosed Fund,-
ChemTracker Technologies Inc.,10/04/2000,C901155190,-,-,1,1.00,5.50,4,Montreux Equity Partners,Montreux Equity Partners II SBIC,0.60
ChemTracker Technologies Inc.,10/04/2000,C901155190,-,-,1,1.00,5.50,4,Stanford University,Stanford University -Unspecified Fund,-
ChemTracker Technologies Inc.,10/04/2000,C901155190,-,-,1,1.00,5.50,4,Undisclosed Firm,Undisclosed Fund,-
ChemTracker Technologies Inc.,10/04/2000,C901155190,-,-,1,1.00,5.50,4,Undisclosed Firm,Undisclosed Fund,-
Chess Magazine Holdings Ltd,07/01/2000,C900932511,-,-,1,0.33,0.76,2,London Ventures (Fund Managers) Ltd,HSBC UK Enterprise Fund for Greater London,0.17
Chess Magazine Holdings Ltd,07/01/2000,C900932511,-,-,1,0.33,0.76,2,Undisclosed Firm,Undisclosed Fund,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Centerpoint Venture Partners LP,CenterPoint Venture Partners,2.00
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,"Crown Advisors International, Ltd.","Crown Advisors, Ltd. - Unspecified Fund",-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Focus Ventures Ltd,Focus Ventures II,4.75
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Intel Capital Corp,Intel Corporation,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,InterWest Partners LLC,InterWest Partners - Unspecified Fund,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Pliant Corp,J.P. Morgan Partners - Unspecified Fund,1.90
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Koor Venture Capital GP,Koor Corporate Venture Capital - Unspecified Fund,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,"Pitango Venture Capital Management Israel, Ltd.",Pitango Fund III,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Rho Capital Partners Inc,"Rho Capital Partners, Inc. - Unspecified Fund",-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,RS Investment Trust,RS Investments - Unspecified Fund,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Sevin Rosen Funds,Sevin Rosen Fund V,0.96
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Sevin Rosen Funds,Sevin Rosen V Affiliates,0.04
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Cipio Partners GmbH,Siemens Venture Capital Communications Fund,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Star Ventures GmbH,STAR Ventures Enterprises IX,-
Chiaro Networks  Inc*,09/25/2000,C903135208,7375,519130,3,101.00,400.00,15,Microsemi Communications Inc,Vitesse Semiconductor Corporation,-
"Childs & Albert, Inc.",08/29/2000,C900932577,-,-,1,-,3.20,1,Berthel Fisher & Company Planning Inc,Berthel Growth & Income Trust,0.80
"Chinook Communications, Inc.",12/29/2000,C901156505,3674,334413,1,42.00,37.01,4,BancBoston Capital/BancBoston Ventures,BancBoston Capital/BancBoston Ventures - Unspecified Fund,-
"Chinook Communications, Inc.",12/29/2000,C901156505,3674,334413,1,42.00,37.01,4,Flagship Ventures,"OneLiberty Ventures 2000, L.P.",5.70
"Chinook Communications, Inc.",12/29/2000,C901156505,3674,334413,1,42.00,37.01,4,Walden Venture Capital,Walden Venture Capital - Unspecified Fund,-
"Chinook Communications, Inc.",12/29/2000,C901156505,3674,334413,1,42.00,37.01,4,YankeeTek Ventures,"YankeeTek Incubator Fund, L.P.",0.60
Chipnology,09/08/2000,C901195732,-,-,1,-,10.00,1,Advantage Venture Partners LLC,Advantage Venture Partners - Unspecified Fund,0.75
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Amerindo Investment Advisors Inc,"Amerindo Investment Advisors, Inc.- Unspecified Fund",-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Austin Ventures,"Austin Ventures, L.P. - Unspecified Fund",4.50
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,"Azure Capital Partners, L.P.",Azure Capital Partners - Unspecified Fund,-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Bowman Capital Management LP,Bowman Capital Management LLC - Unspecified Fund,-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Centerpoint Venture Partners LP,"CenterPoint Venture Fund II, L.P.",3.80
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,"Crown Advisors International, Ltd.",Crown Growth Partners,-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,RBC Capital Markets Holdings (USA) Inc,Dain Rauscher Corporation - Unspecified Fund,0.03
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Fidelity Investment Funds II,Fidelity Investments,-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,InterWest Partners LLC,InterWest Partners - Unspecified Fund,3.00
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,J & W Seligman and Co Inc,J&W Seligman & Company,7.00
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Octane Capital Management LLC,"Octane Capital Fund I, L.P.",-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Rho Capital Partners Inc,"Rho Capital Partners, Inc. - Unspecified Fund",-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Deawm Distributors Inc,"Scudder Eastern European Power Fund, L.P.",-
"Chorum Technologies, Inc.",10/01/2000,C000075095,3674,334413,6,92.09,"1,066.71",14,Sevin Rosen Funds,"Sevin Rosen Fund VII, L.P.",2.00
Chromux Technologies Inc,10/01/2000,C901195724,3229,327212,1,3.50,19.50,2,Parakletos Ventures,Parakletos Ventures - Unspecified Fund,1.50
Chromux Technologies Inc,10/01/2000,C901195724,3229,327212,1,3.50,19.50,2,Undisclosed Firm,Undisclosed Fund,-
"Ciblex, Inc.",12/05/2000,C900234964,-,-,6,0.03,0.04,1,Domain Associates LLC,"Domain Partners III, L.P.",0.03
"Cicada Semiconductor, Inc.",07/05/2000,C900932830,3674,334413,2,15.00,70.90,3,Sevin Rosen Funds,"Sevin Rosen Fund VII, L.P.",7.02
"Cicada Semiconductor, Inc.",07/05/2000,C900932830,3674,334413,2,15.00,70.90,3,Sevin Rosen Funds,Sevin Rosen VII Affiliates Fund,0.27
"Cicada Semiconductor, Inc.",07/05/2000,C900932830,3674,334413,2,15.00,70.90,3,Undisclosed Firm,Undisclosed Fund,-
"Cidera, Inc.",12/05/2000,C900547205,4899,517919,4,75.00,387.49,1,Undisclosed Firm,Undisclosed Fund,-
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,ADC Telecommunications Inc,"ADC Telecommunications, Inc.",-
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,Battery Ventures LP,"Battery Ventures Convergence Fund, L.P.",0.79
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,Battery Ventures LP,"Battery Ventures V, L.P.",7.85
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,Windspeed Ventures,Comdisco Ventures Fund A LLC,-
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,CORNING INNOVATION VENTURES,"Corning Innovation Ventures, L.P.",-
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,Enron Broadband Ventures,Enron Principal Investments- Unspecified Fund,-
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,Sequoia Capital,Sequoia Capital - Unspecified Fund,4.80
Cinta Networks,10/20/2000,C903136077,-,-,3,36.00,173.38,8,Sequoia Capital,"Sequoia Capital IX, L.P.",4.02
Ciphermax Inc,12/31/2000,C901369032,7372,511210,2,20.00,51.60,5,U.S. Venture Partners,"U.S. Venture Partners VII, L.P.",9.60
Ciphermax Inc,12/31/2000,C901369032,7372,511210,2,20.00,51.60,5,Undisclosed Firm,Undisclosed Fund,-
Ciphermax Inc,12/31/2000,C901369032,7372,511210,2,20.00,51.60,5,Venrock Inc,Venrock Associates,1.80
Ciphermax Inc,12/31/2000,C901369032,7372,511210,2,20.00,51.60,5,Venrock Inc,Venrock Associates - Unspecified Fund,0.20
Ciphermax Inc,12/31/2000,C901369032,7372,511210,2,20.00,51.60,5,Venrock Inc,"Venrock Associates II, L.P.",8.00
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,Mayo Medical Ventures,Mayo Clinic Technology Fund I,0.50
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,Advanced Technology Ventures,"Advanced Technology Ventures V, L.P.",1.26
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,Asahi Kasei Corp,"Asahi Chemical Industry Co., Ltd.",-
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,BancBoston Capital/BancBoston Ventures,BancBoston Capital/BancBoston Ventures - Unspecified Fund,-
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,-
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,Burrill & Company,Burrill Biotechnology Capital Fund,5.00
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,HLM Management Co LLC,HLM CB II,1.25
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,HLM Management Co LLC,HLM Opportunities Fund,0.75
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,HLM Management Co LLC,HLM UH,3.00
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,Polaris Venture Partners,"Polaris Venture Partners II, L.P.",1.46
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,SENMED MEDICAL VENTURES,Senmed Medical Ventures,-
"Circe Biomedical, Inc.",12/18/2000,C900139167,8731,541712,4,28.00,69.10,12,Spray Venture Partners,"Spray Venture Fund, L.P.",-
"Circline, Inc.",11/16/2000,C900927867,-,-,3,13.20,26.00,6,Aberdare Ventures,Aberdare Ventures - Unspecified Fund,-
"Circline, Inc.",11/16/2000,C900927867,-,-,3,13.20,26.00,6,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,-
"Circline, Inc.",11/16/2000,C900927867,-,-,3,13.20,26.00,6,BEV Capital,"Brand Equity Ventures II, L.P.",3.10
"Circline, Inc.",11/16/2000,C900927867,-,-,3,13.20,26.00,6,Scripps Ventures LLC,Scripps Ventures-Unspecified Fund,-
"Circline, Inc.",11/16/2000,C900927867,-,-,3,13.20,26.00,6,Trinity Ventures LLP,"Trinity Ventures VI, L.P.",1.49
"Circline, Inc.",11/16/2000,C900927867,-,-,3,13.20,26.00,6,Trinity Ventures LLP,"Trinity VI Side-By-Side Fund, L.P.",0.09
Civcom Inc,09/01/2000,C902935133,3669,334290,1,10.50,20.00,3,SBC Ventures,Brakke Consulting/SBC Ventures Fund,4.50
Civcom Inc,09/01/2000,C902935133,3669,334290,1,10.50,20.00,3,Concord Ventures,Concord Ventures II LP,5.50
Civcom Inc,09/01/2000,C902935133,3669,334290,1,10.50,20.00,3,Undisclosed Firm,Undisclosed Fund,-
"CL Holdings, Inc.",08/24/2000,C902551369,3652,334612,1,44.00,216.54,9,GE Commercial Finance - Equity,GE Equity - Unspecified Fund,-
"CL Holdings, Inc.",10/01/2000,C902551369,3652,334612,2,0.01,216.72,2,Albion Investors LLC,Albion Alliance Mezzanine Fund II,0.01
"CL Holdings, Inc.",10/01/2000,C902551369,3652,334612,2,0.01,216.72,2,Albion Investors LLC,"Albion Alliance Mezzanine Fund, L.P.",0.01
"Clarendon Photonics, Inc.",11/29/2000,C900932952,-,-,2,17.85,50.00,7,Ampersand Capital Partners,"Ampersand 1999 Companion Fund, L.P.",0.04
"Clarendon Photonics, Inc.",11/29/2000,C900932952,-,-,2,17.85,50.00,7,Ampersand Capital Partners,"Ampersand 1999, L.P.",1.96
"Clarendon Photonics, Inc.",11/29/2000,C900932952,-,-,2,17.85,50.00,7,"New Enterprise Associates, Inc.","New Enterprise Associates 10, L.P.",10.00
"Clarendon Photonics, Inc.",11/29/2000,C900932952,-,-,2,17.85,50.00,7,Sevin Rosen Funds,"Sevin Rosen Fund VI, L.P.",4.08
"Clarendon Photonics, Inc.",11/29/2000,C900932952,-,-,2,17.85,50.00,7,Sevin Rosen Funds,Sevin Rosen VI Affiliates,0.01
"Clarendon Photonics, Inc.",11/29/2000,C900932952,-,-,2,17.85,50.00,7,Undisclosed Firm,Undisclosed Fund,-
"Clarendon Photonics, Inc.",11/29/2000,C900932952,-,-,2,17.85,50.00,7,"Vortex Partners, L.P.","Vortex I, L.P.",1.50
Clareon Corporation,09/11/2000,C900932959,7374,518210,2,30.00,80.20,6,BancBoston Capital/BancBoston Ventures,BancBoston Capital/BancBoston Ventures - Unspecified Fund,-
Clareon Corporation,09/11/2000,C900932959,7374,518210,2,30.00,80.20,6,Berkshire Partners LLC,Berkshire Partners LLC - Unspecified Fund,-
Clareon Corporation,09/11/2000,C900932959,7374,518210,2,30.00,80.20,6,Windspeed Ventures,Comdisco Ventures Fund A LLC,-
Clareon Corporation,09/11/2000,C900932959,7374,518210,2,30.00,80.20,6,Mayfield Fund,Mayfield X,3.31
Clareon Corporation,09/11/2000,C900932959,7374,518210,2,30.00,80.20,6,Morgan Stanley Private Equity,Morgan Stanley Private Equity - Unspecified Fund,10.00
Clareon Corporation,09/11/2000,C900932959,7374,518210,2,30.00,80.20,6,Technology Crossover Ventures LP,"Technology Crossover Ventures IV, L.P.",13.50
