Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
Edenspace Systems Corp,05/19/2010,C901636439,8731,541711,4,1.25,24.26,2,Syngenta Ventures,Syngenta Ventures - Unspecified Fund,-
Edgewater Networks Inc,04/30/2010,C901430695,7372,541512,4,0.88,23.80,2,El Dorado Ventures,El Dorado Ventures - Unspecified Fund,-
Edgewater Networks Inc,04/30/2010,C901430695,7372,541512,4,0.88,23.80,2,Palomar Ventures,Palomar Ventures - Unspecified Fund,-
Edgewater Networks Inc,11/14/2014,C901430695,7372,541512,6,4.50,66.01,1,Palomar Ventures,Palomar Ventures - Unspecified Fund,-
Edioma Inc,05/31/2010,C903295319,7372,511210,1,0.61,2.51,2,Cottonwood Capital Partners LLC,Cottonwood Technology Fund,0.45
Edioma Inc,05/31/2010,C903295319,7372,511210,1,0.61,2.51,2,Undisclosed Firm,Undisclosed Fund,-
Edmodo Inc,11/09/2010,C903233303,7375,519130,2,4.50,17.50,3,Learn Capital Venture Partners LP,Learn Capital Venture Partners - Unspecified Fund,0.50
Edmodo Inc,11/09/2010,C903233303,7375,519130,2,4.50,17.50,3,Undisclosed Firm,Undisclosed Fund,-
Edmodo Inc,11/09/2010,C903233303,7375,519130,2,4.50,17.50,3,Union Square Ventures LLC,Union Square Ventures - Unspecified Fund,3.30
Edo Interactive Inc,06/10/2009,C902732723,7319,541890,3,8.50,15.00,1,Claritas Capital LLC,Claritas Capital LLC - Unspecified Fund,-
Egnyte Inc,07/21/2009,C903147395,7372,511210,1,6.00,11.93,2,Polaris Venture Partners,"Polaris Venture Partners V, L.P.",4.65
Egnyte Inc,07/21/2009,C903147395,7372,511210,1,6.00,11.93,2,Undisclosed Firm,Undisclosed Fund,-
Egnyte Inc,06/27/2012,C903147395,7372,511210,3,16.00,67.31,3,Google Ventures,Google Ventures,-
Egnyte Inc,06/27/2012,C903147395,7372,511210,3,16.00,67.31,3,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers - Unspecified Fund,-
Egnyte Inc,06/27/2012,C903147395,7372,511210,3,16.00,67.31,3,Polaris Venture Partners,"Polaris Venture Partners V, L.P.",4.16
Egnyte Inc,12/11/2013,C903147395,7372,511210,4,29.50,138.55,6,CenturyLink Inc,CenturyTel Inc - Unspecified Fund,-
Egnyte Inc,12/11/2013,C903147395,7372,511210,4,29.50,138.55,6,Google Ventures,Google Ventures,-
Egnyte Inc,12/11/2013,C903147395,7372,511210,4,29.50,138.55,6,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers - Unspecified Fund,-
Egnyte Inc,12/11/2013,C903147395,7372,511210,4,29.50,138.55,6,Northgate Capital LLC,Northgate Capital LLC - Unspecified Fund,-
Egnyte Inc,12/11/2013,C903147395,7372,511210,4,29.50,138.55,6,Polaris Venture Partners,"Polaris Venture Partners V, L.P.",6.13
Egnyte Inc,12/11/2013,C903147395,7372,511210,4,29.50,138.55,6,Seagate Technology PLC,Seagate Technology PLC - Unspecified Fund,-
Ehealth Global Technologies Inc,02/23/2010,C902526168,7374,517919,1,2.60,15.40,3,Milestone Venture Partners,"Milestone Venture Partners III, L.P.",1.50
Ehealth Global Technologies Inc,02/23/2010,C902526168,7374,517919,1,2.60,15.40,3,Stonehenge Growth Capital LLC,Stonehenge Capital Fund New York LLC,1.00
Ehealth Global Technologies Inc,02/23/2010,C902526168,7374,517919,1,2.60,15.40,3,Undisclosed Firm,Undisclosed Fund,-
Elcelyx Therapeutics Inc,03/02/2010,C903245106,2836,325414,1,1.20,1.20,1,Morgenthaler Ventures,"Morgenthaler Venture Partners IX, L.P.",1.20
Electrolytic Ozone Inc,11/03/2010,C903103889,3559,333319,1,-,6.71,1,E6 Ventures,E6 Ventures - Unspecified Fund,-
Elevance Renewable Sciences Inc,06/24/2011,C902879030,2899,325199,4,50.00,426.35,4,Naxos Capital Partners,Naxos Capital Partners - Unspecified Fund,-
Elevance Renewable Sciences Inc,06/24/2011,C902879030,2899,325199,4,50.00,426.35,4,Tpg Growth LLC,"TPG Biotechnology Fund II, L.P.",-
Elevance Renewable Sciences Inc,06/24/2011,C902879030,2899,325199,4,50.00,426.35,4,TPG Capital Management LP,"TPG Star Fund, L.P.",-
Elevance Renewable Sciences Inc,06/24/2011,C902879030,2899,325199,4,50.00,426.35,4,Undisclosed Firm,Undisclosed Fund,-
Elevance Renewable Sciences Inc,08/14/2014,C902879030,2899,325199,6,25.00,847.26,1,Tpg Growth LLC,TPG Growth - Unspecified Fund,-
Embedly Inc,06/10/2011,C903328199,7376,541513,2,0.45,4.05,4,Undisclosed Firm,Undisclosed Fund,-
Embedly Inc,06/10/2011,C903328199,7376,541513,2,0.45,4.05,4,Undisclosed Firm,Undisclosed Fund,-
Embedly Inc,06/10/2011,C903328199,7376,541513,2,0.45,4.05,4,Undisclosed Firm,Undisclosed Fund,-
Embedly Inc,06/10/2011,C903328199,7376,541513,2,0.45,4.05,4,venture51 Capital Fund LLP,"Venture51 Capital Fund, L.P.",-
Emefcy Ltd,05/10/2010,C903268758,9511,924110,2,5.00,10.00,3,Israel Cleantech Ventures,Israel Cleantech Ventures Fund,-
Emefcy Ltd,05/10/2010,C903268758,9511,924110,2,5.00,10.00,3,Pond Venture Partners Ltd,"Pond Venture Partners, Ltd. - Unspecified Fund",-
Emefcy Ltd,05/10/2010,C903268758,9511,924110,2,5.00,10.00,3,Undisclosed Firm,Undisclosed Fund,-
eMeter Corporation,07/16/2009,C900013746,7372,511210,4,32.00,68.91,2,Foundation Capital LLC,"Foundation Capital V, L.P.",8.00
eMeter Corporation,07/16/2009,C900013746,7372,511210,4,32.00,68.91,2,Sequoia Capital,Sequoia Capital - Unspecified Fund,-
eMeter Corporation,06/28/2010,C900013746,7372,511210,5,12.50,104.76,3,Foundation Capital LLC,"Foundation Capital V, L.P.",3.70
eMeter Corporation,06/28/2010,C900013746,7372,511210,5,12.50,104.76,3,Northgate Capital LLC,Northgate Capital LLC - Unspecified Fund,-
eMeter Corporation,06/28/2010,C900013746,7372,511210,5,12.50,104.76,3,Sequoia Capital,Sequoia Capital - Unspecified Fund,-
Emsense Corp,11/03/2009,C901809934,8731,541711,2,9.00,35.54,2,Foundry Group LLC,"Foundry Venture Capital 2007, L.P.",-
Emsense Corp,11/03/2009,C901809934,8731,541711,2,9.00,35.54,2,Technology Partners,"Technology Partners Fund VIII, LP",-
Enclarity Inc,03/06/2009,C901843302,7372,511210,3,5.50,19.00,2,Bain Capital Venture Partners LLC,"Bain Capital Venture Fund 2005, L.P.",-
Enclarity Inc,03/06/2009,C901843302,7372,511210,3,5.50,19.00,2,Ignition Partners,"Ignition Venture Partners II, L.P.",-
EnEvolv Inc,02/20/2014,C903867141,8731,541711,1,1.31,6.64,1,Sandbox Industries LLC,"Sandbox Industries, Inc. - Unspecified Fund",-
Enterprisedb Corp,11/13/2009,C901809470,7372,511210,7,2.00,46.47,1,Red Hat Ventures,Red Hat Ventures - Unspecified Fund,2.00
Enterprisedb Corp,07/13/2010,C901809470,7372,511210,8,7.50,52.56,5,Fidelity Ventures,"Agilus Ventures IV, L.P.",1.33
Enterprisedb Corp,07/13/2010,C901809470,7372,511210,8,7.50,52.56,5,Translink Capital LLC,"Translink Capital Partners I, L.P.",1.00
Enterprisedb Corp,07/13/2010,C901809470,7372,511210,8,7.50,52.56,5,Undisclosed Firm,Undisclosed Fund,2.50
Enterprisedb Corp,07/13/2010,C901809470,7372,511210,8,7.50,52.56,5,Undisclosed Firm,Undisclosed Fund,-
Enterprisedb Corp,07/13/2010,C901809470,7372,511210,8,7.50,52.56,5,Valhalla Partners LP,"Valhalla Partners, L.P.",1.33
Enterprisedb Corp,02/04/2011,C901809470,7372,511210,9,6.11,59.75,4,Fidelity Ventures,"Agilus Ventures IV, L.P.",-
Enterprisedb Corp,02/04/2011,C901809470,7372,511210,9,6.11,59.75,4,Charles River Ventures LLC,"Charles River Partnership XII, L.P.",-
Enterprisedb Corp,02/04/2011,C901809470,7372,511210,9,6.11,59.75,4,Translink Capital LLC,"Translink Capital Partners I, L.P.",-
Enterprisedb Corp,02/04/2011,C901809470,7372,511210,9,6.11,59.75,4,Valhalla Partners LP,"Valhalla Partners, L.P.",-
Enumeral Biomedical Corp,05/14/2013,C903506736,8731,541711,3,1.52,14.40,1,Harris and Harris Group Inc,Harris & Harris Group - Unspecified Fund,-
Environmental Operating Solutions Inc,07/07/2010,C901500061,2899,325998,3,3.50,14.67,3,Cultivian Ventures LLC,"Cultivian Ventures, L.P.",-
Environmental Operating Solutions Inc,07/07/2010,C901500061,2899,325998,3,3.50,14.67,3,Meidlinger Partners LLC,"Meidlinger Water Investments, L.P.",-
Environmental Operating Solutions Inc,07/07/2010,C901500061,2899,325998,3,3.50,14.67,3,"Stuart Mill Capital, Inc.","Stuart Mill Venture Partners, L.P.",-
Envista Corp,04/10/2009,C902425178,7372,511210,4,2.50,15.02,3,Borealis Ventures,"Borealis Fund II, L.P., The",-
Envista Corp,04/10/2009,C902425178,7372,511210,4,2.50,15.02,3,Egan Managed Capital LP,Egan-Managed Capital III,0.89
Envista Corp,04/10/2009,C902425178,7372,511210,4,2.50,15.02,3,Point Judith Capital,Point Judith Venture Fund II,-
Envista Corp,12/29/2010,C902425178,7372,511210,5,7.00,21.99,4,Borealis Ventures,"Borealis Fund II, L.P., The",-
Envista Corp,12/29/2010,C902425178,7372,511210,5,7.00,21.99,4,Egan Managed Capital LP,Egan-Managed Capital III,0.52
Envista Corp,12/29/2010,C902425178,7372,511210,5,7.00,21.99,4,Point Judith Capital,Point Judith Venture Fund II,-
Envista Corp,12/29/2010,C902425178,7372,511210,5,7.00,21.99,4,Undisclosed Firm,Undisclosed Fund,-
"Envivio, Inc.",06/28/2010,C901371049,3663,334220,11,3.99,63.96,3,Atlantic Bridge,ABVEN I,-
"Envivio, Inc.",06/28/2010,C901371049,3663,334220,11,3.99,63.96,3,Crescendo Venture Management LLC,"Crescendo IV, L.P.",-
"Envivio, Inc.",06/28/2010,C901371049,3663,334220,11,3.99,63.96,3,HarbourVest Partners LLC,HarbourVest International Private Equity Partners IV -Direct,1.27
"Envivio, Inc.",07/28/2010,C901371049,3663,334220,13,3.52,70.74,3,Atlantic Bridge,ABVEN I,-
"Envivio, Inc.",07/28/2010,C901371049,3663,334220,13,3.52,70.74,3,Crescendo Venture Management LLC,"Crescendo IV, L.P.",-
"Envivio, Inc.",07/28/2010,C901371049,3663,334220,13,3.52,70.74,3,HarbourVest Partners LLC,HarbourVest International Private Equity Partners IV -Direct,-
"Envivio, Inc.",12/09/2011,C901371049,3663,334220,14,15.00,145.28,2,Atlantic Bridge,ABVEN I,-
"Envivio, Inc.",12/09/2011,C901371049,3663,334220,14,15.00,145.28,2,Crescendo Venture Management LLC,"Crescendo IV, L.P.",-
"Envivio, Inc.",01/20/2012,C901371049,3663,334220,15,1.50,146.78,2,Atlantic Bridge,ABVEN I,-
"Envivio, Inc.",01/20/2012,C901371049,3663,334220,15,1.50,146.78,2,Crescendo Venture Management LLC,"Crescendo IV, L.P.",-
Enzy Surge Ltd,01/11/2010,C902865782,3841,339113,2,1.60,21.00,1,Undisclosed Firm,Undisclosed Fund,-
EoPlex Technologies Inc,11/23/2009,C901803134,3674,334413,7,3.79,29.44,3,Ata Ventures,"ATA Ventures II, L.P.",-
EoPlex Technologies Inc,11/23/2009,C901803134,3674,334413,7,3.79,29.44,3,Draper Fisher Jurvetson,"Draper Fisher Jurvetson Fund VII, LP",-
EoPlex Technologies Inc,11/23/2009,C901803134,3674,334413,7,3.79,29.44,3,Labrador Ventures,"Labrador Ventures V, L.P.",-
EPIRUS Biopharmaceuticals Inc,01/25/2011,C903449340,2836,325414,1,8.04,9.21,4,5AM Ventures LLC,"5AM Ventures III, L.P.",2.67
EPIRUS Biopharmaceuticals Inc,01/25/2011,C903449340,2836,325414,1,8.04,9.21,4,Montreux Equity Partners,"Montreux Equity Partners IV, L.P.",2.67
EPIRUS Biopharmaceuticals Inc,01/25/2011,C903449340,2836,325414,1,8.04,9.21,4,Tpg Growth LLC,"TPG Biotechnology Fund III, L.P.",2.67
EPIRUS Biopharmaceuticals Inc,01/25/2011,C903449340,2836,325414,1,8.04,9.21,4,Undisclosed Firm,Undisclosed Fund,-
Equitas Holdings Ltd,11/28/2014,C903222202,6141,522291,6,52.25,321.56,6,CDC Group PLC,CDC Capital Partners - Unspecified Fund,-
Equitas Holdings Ltd,11/28/2014,C903222202,6141,522291,6,52.25,321.56,6,Creation Investments Capital Management LLC,"Creation Investments Social Ventures Fund II, L.P.",18.17
Equitas Holdings Ltd,11/28/2014,C903222202,6141,522291,6,52.25,321.56,6,DEG Deutsche Investitions und Entwicklungsgesellschaft mbH,Deutsche Investitions- und Entwicklungsgesellschaft mbH - UF,16.08
Equitas Holdings Ltd,11/28/2014,C903222202,6141,522291,6,52.25,321.56,6,Caspian Advisors Pvt Ltd,India Financial Inclusion Fund (AKA: IFIF),-
Equitas Holdings Ltd,11/28/2014,C903222202,6141,522291,6,52.25,321.56,6,International Finance Corporation,International Finance Corporation - Unspecified Fund,-
Equitas Holdings Ltd,11/28/2014,C903222202,6141,522291,6,52.25,321.56,6,Netherlands Development Finance Company NV,Netherlands Development Finance Company - Unspecified Fund,-
Estech Inc,06/02/2009,C902935632,3841,339113,4,8.00,42.45,4,NBGI Private Equity Ltd,"NBGI SEE Energy Fund, L.P.",-
Estech Inc,06/02/2009,C902935632,3841,339113,4,8.00,42.45,4,Saints Ventures,Saints Ventures - Unspecified Fund,-
Estech Inc,06/02/2009,C902935632,3841,339113,4,8.00,42.45,4,Telegraph Hill Partners,"Telegraph Hill Partners, L.P.",-
Estech Inc,06/02/2009,C902935632,3841,339113,4,8.00,42.45,4,Undisclosed Firm,Undisclosed Fund,-
Estrakon Inc,07/28/2011,C903532727,3993,339950,1,0.16,5.00,2,Ann Arbor Spark Foundation,Michigan Pre-Seed Capital Fund,-
Estrakon Inc,07/28/2011,C903532727,3993,339950,1,0.16,5.00,2,Undisclosed Firm,Undisclosed Fund,-
Eureka Therapeutics Inc,08/20/2014,C902562222,8069,622310,4,21.00,82.37,5,Acorn Campus Ventures,Acorn Campus Venture Fund III LLC,8.00
Eureka Therapeutics Inc,08/20/2014,C902562222,8069,622310,4,21.00,82.37,5,Harbinger Venture Management,Harbinger Venture Management - Unspecified Fund,-
Eureka Therapeutics Inc,08/20/2014,C902562222,8069,622310,4,21.00,82.37,5,Undisclosed Firm,Undisclosed Fund,-
Eureka Therapeutics Inc,08/20/2014,C902562222,8069,622310,4,21.00,82.37,5,Undisclosed Firm,Undisclosed Fund,-
Eureka Therapeutics Inc,08/20/2014,C902562222,8069,622310,4,21.00,82.37,5,Majuven Pte Ltd,Majuven Pte Ltd. - Unspecified Fund,-
Euthymics Bioscience Inc,05/15/2012,C000081816,2834,325412,5,3.71,30.71,4,GBS Venture Partners,GBS Bioventures IV,0.65
Euthymics Bioscience Inc,05/15/2012,C000081816,2834,325412,5,3.71,30.71,4,Tekla Capital Management LLC,Hambrecht & Quist Capital Management (H&) LLC - UF,-
Euthymics Bioscience Inc,05/15/2012,C000081816,2834,325412,5,3.71,30.71,4,Novartis Venture Funds,Novartis BioVenture Fund,-
Euthymics Bioscience Inc,05/15/2012,C000081816,2834,325412,5,3.71,30.71,4,Venture Investors L L C,"Venture Investors Early Stage Fund IV, L.P.",-
Euthymics Bioscience Inc,11/20/2012,C000081816,2834,325412,6,2.63,36.69,4,GBS Venture Partners,GBS Bioventures IV,-
Euthymics Bioscience Inc,11/20/2012,C000081816,2834,325412,6,2.63,36.69,4,Tekla Capital Management LLC,Hambrecht & Quist Capital Management (H&) LLC - UF,-
Euthymics Bioscience Inc,11/20/2012,C000081816,2834,325412,6,2.63,36.69,4,Novartis Venture Funds,Novartis BioVenture Fund,-
Euthymics Bioscience Inc,11/20/2012,C000081816,2834,325412,6,2.63,36.69,4,Venture Investors L L C,"Venture Investors Early Stage Fund IV, L.P.",0.56
Eventbrite Inc,11/04/2009,C903201545,7375,711110,2,6.46,23.61,1,Sequoia Capital,Sequoia Capital - Unspecified Fund,6.46
Eventbrite Inc,10/06/2010,C903201545,7375,711110,3,20.00,176.17,3,Duff Ackerman & Goodrich LLC,Duff Ackerman & Goodrich LLC - Unspecified Fund,-
Eventbrite Inc,10/06/2010,C903201545,7375,711110,3,20.00,176.17,3,Sequoia Capital,Sequoia Capital - Unspecified Fund,-
Eventbrite Inc,10/06/2010,C903201545,7375,711110,3,20.00,176.17,3,"Tenaya Capital, Inc.","Tenaya Capital, Inc. - Unspecified Fund",-
Eventbrite Inc,05/18/2011,C903201545,7375,711110,4,50.00,378.65,2,Tiger Global Management LLC,Tiger Global Management LLC - Unspecified Fund,-
Eventbrite Inc,05/18/2011,C903201545,7375,711110,4,50.00,378.65,2,Undisclosed Firm,Undisclosed Fund,-
Eventbrite Inc,04/22/2013,C903201545,7375,711110,5,60.00,639.05,5,Duff Ackerman & Goodrich LLC,Duff Ackerman & Goodrich LLC - Unspecified Fund,-
Eventbrite Inc,04/22/2013,C903201545,7375,711110,5,60.00,639.05,5,Sequoia Capital,Sequoia Capital - Unspecified Fund,-
Eventbrite Inc,04/22/2013,C903201545,7375,711110,5,60.00,639.05,5,T. Rowe Price Threshold Partnerships,T. Rowe Price Threshold Partnerships - Unspecified Fund,-
Eventbrite Inc,04/22/2013,C903201545,7375,711110,5,60.00,639.05,5,"Tenaya Capital, Inc.","Tenaya Capital, Inc. - Unspecified Fund",-
Eventbrite Inc,04/22/2013,C903201545,7375,711110,5,60.00,639.05,5,Tiger Global Management LLC,Tiger Global Management LLC - Unspecified Fund,-
Eventbrite Inc,03/13/2014,C903201545,7375,711110,6,60.00,918.54,2,T. Rowe Price Threshold Partnerships,T. Rowe Price Threshold Partnerships - Unspecified Fund,-
Eventbrite Inc,03/13/2014,C903201545,7375,711110,6,60.00,918.54,2,Tiger Global Management LLC,Tiger Global Management LLC - Unspecified Fund,-
Evernote Corp,09/09/2009,C901705307,7379,519130,3,2.00,28.34,1,DOCOMO Capital Inc,DoCoMo Capital Fund,2.00
Evernote Corp,11/16/2009,C901705307,7379,519130,4,10.00,39.67,3,DOCOMO Capital Inc,DoCoMo Capital Fund,-
Evernote Corp,11/16/2009,C901705307,7379,519130,4,10.00,39.67,3,Morgenthaler Ventures,"Morgenthaler Venture Partners IX, L.P.",8.00
Evernote Corp,11/16/2009,C901705307,7379,519130,4,10.00,39.67,3,Undisclosed Firm,Undisclosed Fund,-
Evernote Corp,10/19/2010,C901705307,7379,519130,5,18.08,99.62,4,DOCOMO Capital Inc,DoCoMo Capital Fund,-
Evernote Corp,10/19/2010,C901705307,7379,519130,5,18.08,99.62,4,Morgenthaler Ventures,"Morgenthaler Venture Partners IX, L.P.",-
Evernote Corp,10/19/2010,C901705307,7379,519130,5,18.08,99.62,4,Sequoia Capital,Sequoia Capital - Unspecified Fund,1.40
Evernote Corp,10/19/2010,C901705307,7379,519130,5,18.08,99.62,4,Troika Capital Partners Ltd,Troika Capital Partners - Unspecified Fund,-
Evernote Corp,07/13/2011,C901705307,7379,519130,7,50.00,252.84,2,Morgenthaler Ventures,"Morgenthaler Venture Partners IX, L.P.",-
Evernote Corp,07/13/2011,C901705307,7379,519130,7,50.00,252.84,2,Sequoia Capital,Sequoia Capital - Unspecified Fund,-
Evernote Corp,11/30/2012,C901705307,7379,519130,10,21.25,812.92,3,m8 Capital,m8 Capital - Unspecified Fund,-
Evernote Corp,11/30/2012,C901705307,7379,519130,10,21.25,812.92,3,T. Rowe Price Threshold Partnerships,T. Rowe Price Threshold Partnerships - Unspecified Fund,-
Evernote Corp,11/30/2012,C901705307,7379,519130,10,21.25,812.92,3,Undisclosed Firm,Undisclosed Fund,-
Everspin Technologies Inc,12/16/2014,C902980704,3674,334413,6,12.02,93.49,3,Lux Capital,Lux Capital - Unspecified Fund,-
Everspin Technologies Inc,12/16/2014,C902980704,3674,334413,6,12.02,93.49,3,New Venture Partners LLC,"NV Partners IV, L.P.",0.75
Everspin Technologies Inc,12/16/2014,C902980704,3674,334413,6,12.02,93.49,3,Sigma Partners,"Sigma Partners 8, L.P.",-
Everspin Technologies Inc,01/27/2012,C902980704,3674,334413,3,5.00,58.91,6,Draper Fisher Jurvetson,"Draper Fisher Jurvetson Fund IX, L.P.",0.49
Everspin Technologies Inc,01/27/2012,C902980704,3674,334413,3,5.00,58.91,6,Epic Ventures Inc,Epic Venture Fund IV,0.49
Everspin Technologies Inc,01/27/2012,C902980704,3674,334413,3,5.00,58.91,6,Freescale Semiconductor Inc,"Freescale Semiconductor, Inc-Unspecified Fund",-
Everspin Technologies Inc,01/27/2012,C902980704,3674,334413,3,5.00,58.91,6,Lux Capital,Lux Capital - Unspecified Fund,-
Everspin Technologies Inc,01/27/2012,C902980704,3674,334413,3,5.00,58.91,6,New Venture Partners LLC,"NV Partners IV, L.P.",-
Everspin Technologies Inc,01/27/2012,C902980704,3674,334413,3,5.00,58.91,6,Sigma Partners,"Sigma Partners 8, L.P.",-
Everyscape Inc,02/05/2010,C902942033,7375,519130,5,6.00,32.90,3,Dace Ventures,"Dace Ventures I, L.P.",-
Everyscape Inc,02/05/2010,C902942033,7375,519130,5,6.00,32.90,3,Draper Fisher Jurvetson,"Draper Fisher Jurvetson Fund VI, LP",0.50
Everyscape Inc,02/05/2010,C902942033,7375,519130,5,6.00,32.90,3,SK Telecom Ventures,SK Telecom Ventures - Unspecified Fund,-
ExactTarget Inc,03/28/2011,C901635657,7372,511210,8,27.28,450.76,5,Battery Ventures LP,Battery Ventures - Unspecified Fund,-
ExactTarget Inc,03/28/2011,C901635657,7372,511210,8,27.28,450.76,5,Greenspring Associates Inc,Greenspring Associates - Unspecified Fund,-
ExactTarget Inc,03/28/2011,C901635657,7372,511210,8,27.28,450.76,5,Insight Venture Partners LLC,Insight Venture Partners - Unspecified Fund,-
ExactTarget Inc,03/28/2011,C901635657,7372,511210,8,27.28,450.76,5,Technology Crossover Ventures LP,Technology Crossover Ventures - Unspecified Fund,-
ExactTarget Inc,03/28/2011,C901635657,7372,511210,8,27.28,450.76,5,Undisclosed Firm,Undisclosed Fund,-
Exalt Communications Inc,02/17/2009,C901854332,4899,517919,4,15.00,40.63,3,Fuse Capital,"ComVentures VI, L.P.",-
Exalt Communications Inc,02/17/2009,C901854332,4899,517919,4,15.00,40.63,3,InterWest Partners LLC,InterWest Partners - Unspecified Fund,-
Exalt Communications Inc,02/17/2009,C901854332,4899,517919,4,15.00,40.63,3,Trinity Ventures LLP,Trinity Ventures - Unspecified Fund,-
Exalt Communications Inc,11/08/2011,C901854332,4899,517919,5,2.98,96.53,1,Trinity Ventures LLP,Trinity Ventures - Unspecified Fund,2.98
"Excaliard Pharmaceuticals, Inc.",01/23/2009,C902866933,2836,325414,2,6.50,19.14,4,Alta Partners,Alta Partners VIII. L.P.,2.52
"Excaliard Pharmaceuticals, Inc.",01/23/2009,C902866933,2836,325414,2,6.50,19.14,4,ProQuest Investments,"ProQuest Investments IV, L.P.",2.52
"Excaliard Pharmaceuticals, Inc.",01/23/2009,C902866933,2836,325414,2,6.50,19.14,4,RiverVest Venture Partners LLC,"RiverVest Venture Fund II, L.P.",1.47
"Excaliard Pharmaceuticals, Inc.",01/23/2009,C902866933,2836,325414,2,6.50,19.14,4,Undisclosed Firm,Undisclosed Fund,-
"Excaliard Pharmaceuticals, Inc.",01/29/2010,C902866933,2836,325414,3,2.50,21.64,3,Alta Partners,Alta Partners VIII. L.P.,0.90
"Excaliard Pharmaceuticals, Inc.",01/29/2010,C902866933,2836,325414,3,2.50,21.64,3,RiverVest Venture Partners LLC,"RiverVest Venture Fund II, L.P.",0.56
"Excaliard Pharmaceuticals, Inc.",01/29/2010,C902866933,2836,325414,3,2.50,21.64,3,Undisclosed Firm,Undisclosed Fund,-
"Excaliard Pharmaceuticals, Inc.",06/01/2010,C902866933,2836,325414,4,2.50,24.14,4,Alta Partners,Alta Partners VIII. L.P.,0.90
"Excaliard Pharmaceuticals, Inc.",06/01/2010,C902866933,2836,325414,4,2.50,24.14,4,ProQuest Investments,"ProQuest Investments IV, L.P.",0.90
"Excaliard Pharmaceuticals, Inc.",06/01/2010,C902866933,2836,325414,4,2.50,24.14,4,RiverVest Venture Partners LLC,"RiverVest Venture Fund II, L.P.",0.56
"Excaliard Pharmaceuticals, Inc.",06/01/2010,C902866933,2836,325414,4,2.50,24.14,4,Undisclosed Firm,Undisclosed Fund,-
Exotel Techcom Pvt Ltd,03/27/2012,C903645058,4813,517911,1,0.49,1.97,2,Blume Venture Advisors,Blume Venture Advisors - Unspecified Fund,-
Exotel Techcom Pvt Ltd,03/27/2012,C903645058,4813,517911,1,0.49,1.97,2,Mumbai Angels,Mumbai Angels - Unspecified Fund,-
Expressor Software Corporation,05/20/2010,C902772564,7374,518210,3,4.50,12.39,3,Commonwealth Capital Ventures,"Commonwealth Capital Ventures IV, L.P.",1.33
Expressor Software Corporation,05/20/2010,C902772564,7374,518210,3,4.50,12.39,3,Globespan Capital Partners,"Globespan Capital Partners V, L.P.",-
Expressor Software Corporation,05/20/2010,C902772564,7374,518210,3,4.50,12.39,3,Sigma Partners,"Sigma Partners 7, L.P.",-
Extrahop Networks Inc,02/17/2009,C902870002,7374,334418,2,5.10,27.24,2,MadroNA Venture Group,Madrona Venture Fund III,2.40
Extrahop Networks Inc,02/17/2009,C902870002,7374,334418,2,5.10,27.24,2,Undisclosed Firm,Undisclosed Fund,-
Extrahop Networks Inc,04/28/2011,C902870002,7374,334418,3,14.00,88.20,3,MadroNA Venture Group,Madrona Venture Fund III,3.95
Extrahop Networks Inc,04/28/2011,C902870002,7374,334418,3,14.00,88.20,3,Meritech Capital Partners,Meritech Capital Partners - Unspecified Fund,-
Extrahop Networks Inc,04/28/2011,C902870002,7374,334418,3,14.00,88.20,3,Undisclosed Firm,Undisclosed Fund,-
ExtraOrtho,02/13/2009,C902980662,3842,339113,2,2.88,10.00,3,"Innova Memphis, Inc.","Innova Fund I, L.P.",0.75
ExtraOrtho,02/13/2009,C902980662,3842,339113,2,2.88,10.00,3,Undisclosed Firm,Undisclosed Fund,-
ExtraOrtho,02/13/2009,C902980662,3842,339113,2,2.88,10.00,3,Undisclosed Firm,Undisclosed Fund,-
Eyegate Pharmaceuticals Inc,12/21/2009,C903071301,2834,325412,5,11.08,58.04,7,Emerging ISV Capital Partners,Emerging ISV Capital Partners - Unspecified Fund,-
Eyegate Pharmaceuticals Inc,12/21/2009,C903071301,2834,325412,5,11.08,58.04,7,Medicis Capital GmbH,Medicis Ventures,-
Eyegate Pharmaceuticals Inc,12/21/2009,C903071301,2834,325412,5,11.08,58.04,7,Natixis Cape Sgr SpA,Natixis-Cape SGR SpA - Unspecified Fund,-
Eyegate Pharmaceuticals Inc,12/21/2009,C903071301,2834,325412,5,11.08,58.04,7,New England Partners,"New England Partners Capital, L.P.",-
Eyegate Pharmaceuticals Inc,12/21/2009,C903071301,2834,325412,5,11.08,58.04,7,IPSA SA,Poste Innovation 9 FCPI,-
Eyegate Pharmaceuticals Inc,12/21/2009,C903071301,2834,325412,5,11.08,58.04,7,Undisclosed Firm,Undisclosed Fund,-
Eyegate Pharmaceuticals Inc,12/21/2009,C903071301,2834,325412,5,11.08,58.04,7,Ventech SA,Ventech Capital II,-
Eyelation Inc,01/22/2014,C903860036,5048,423460,1,1.30,7.52,3,Dallas Venture Partners LP,Dallas Venture Partners - Unspecified Fund,-
