Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
Alibris Inc,02/28/2004,C900192325,7375,519130,6,4.80,41.00,3,BEDROCK CAPITAL PARTNERS,Bedrock Capital Partners - Unspecified Fund,-
Alibris Inc,02/28/2004,C900192325,7375,519130,6,4.80,41.00,3,Opus Capital,Weiss Peck & Greer Venture Associates V,2.40
Alien Technology LLC,11/23/2004,C900579164,3674,334413,8,6.00,287.35,2,Advanced Equities Inc,"Advanced Equities Venture Partners, L.P.",-
Alien Technology LLC,11/23/2004,C900579164,3674,334413,8,6.00,287.35,2,Lago Partners Ltd,Lago Partners Ltd - Unspecified Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Advanced Equities Inc,"Advanced Equities Venture Partners, L.P.",-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,CMEA Development Company LLC,CMEA Capital - Unspecified Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Dow Chemical Co,Dow Venture Capital - Unspecified Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Equitek Capital,Equitek Capital - Unspecified Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,First Analysis Corp,First Analysis Corp - Unspecified Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Lago Partners Ltd,Lago Partners Ltd - Unspecified Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,"New Enterprise Associates, Inc.","New Enterprise Associates 8-A, L.P.",1.50
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Quan Ventures LP,"Quan Ventures II, L.P.",0.15
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Rho Capital Partners Inc,"Rho Capital Partners, Inc. - Unspecified Fund",-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Sevin Rosen Funds,"Sevin Rosen Fund VI, L.P.",2.50
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Sevin Rosen Funds,"Sevin Rosen Fund VIII, L.P.",2.50
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Undisclosed Firm,Undisclosed Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Undisclosed Firm,Undisclosed Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Undisclosed Firm,Undisclosed Fund,-
Alien Technology LLC,07/10/2003,C900579164,3674,334413,6,38.00,127.15,15,Undisclosed Firm,Undisclosed Fund,-
Alien Technology LLC,04/06/2004,C900579164,3674,334413,7,18.00,281.35,4,Advanced Equities Inc,"Advanced Equities Venture Partners, L.P.",-
Alien Technology LLC,04/06/2004,C900579164,3674,334413,7,18.00,281.35,4,"Kirlan Venture Capital, Inc.","Kirlan I, L.P.",0.50
Alien Technology LLC,04/06/2004,C900579164,3674,334413,7,18.00,281.35,4,Lago Partners Ltd,Lago Partners Ltd - Unspecified Fund,-
Alien Technology LLC,04/06/2004,C900579164,3674,334413,7,18.00,281.35,4,Undisclosed Firm,Undisclosed Fund,-
Align Technology Inc,11/15/2002,C000074951,3843,339114,5,18.50,62.57,3,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers - Unspecified Fund,-
Align Technology Inc,11/15/2002,C000074951,3843,339114,5,18.50,62.57,3,Undisclosed Firm,Undisclosed Fund,-
Alimera Sciences Inc,06/30/2004,C901510631,2834,325412,1,9.26,12.25,6,Croft & Bender LLC,C&B Capital - Unspecified Fund,-
Alimera Sciences Inc,06/30/2004,C901510631,2834,325412,1,9.26,12.25,6,Domain Associates LLC,"Domain Partners VI, L.P.",2.03
Alimera Sciences Inc,06/30/2004,C901510631,2834,325412,1,9.26,12.25,6,Domain Associates LLC,"DP VI Associates, LP",0.02
Alimera Sciences Inc,06/30/2004,C901510631,2834,325412,1,9.26,12.25,6,Intersouth Partners,"Intersouth Partners VI, L.P.",-
Alimera Sciences Inc,06/30/2004,C901510631,2834,325412,1,9.26,12.25,6,Polaris Venture Partners,"Polaris Venture Partners IV, L.P.",2.05
Alimera Sciences Inc,06/30/2004,C901510631,2834,325412,1,9.26,12.25,6,Scale Venture Partners,Scale Venture Partners I (FKA: BA Venture Partners VI),-
"AllianceCare, Inc.",09/12/2002,C901767995,8059,623110,1,26.00,40.00,6,CHP Management Inc,"CHP II, L.P.",4.00
"AllianceCare, Inc.",09/12/2002,C901767995,8059,623110,1,26.00,40.00,6,GE Commercial Finance - Equity,GE Equity - Unspecified Fund,5.00
"AllianceCare, Inc.",09/12/2002,C901767995,8059,623110,1,26.00,40.00,6,Three Arch Partners LP,"TAC Associates, L.P.",0.42
"AllianceCare, Inc.",09/12/2002,C901767995,8059,623110,1,26.00,40.00,6,Three Arch Partners LP,"Three Arch Capital, L.P.",8.95
"AllianceCare, Inc.",09/12/2002,C901767995,8059,623110,1,26.00,40.00,6,Undisclosed Firm,Undisclosed Fund,-
"AllianceCare, Inc.",09/12/2002,C901767995,8059,623110,1,26.00,40.00,6,Undisclosed Firm,Undisclosed Fund,-
Allion Healthcare Inc,04/14/2003,C900409820,5122,446110,5,6.18,27.57,3,Dauphin Capital Partners,"Dauphin Capital Partners I, L.P.",1.50
Allion Healthcare Inc,04/14/2003,C900409820,5122,446110,5,6.18,27.57,3,Edgewater Funds,Edgewater Private Equity Fund II,-
Allion Healthcare Inc,04/14/2003,C900409820,5122,446110,5,6.18,27.57,3,Undisclosed Firm,Undisclosed Fund,-
Allion Healthcare Inc,04/28/2004,C900409820,5122,446110,6,2.00,40.05,3,Dauphin Capital Partners,"Dauphin Capital Partners I, L.P.",-
Allion Healthcare Inc,04/28/2004,C900409820,5122,446110,6,2.00,40.05,3,Edgewater Funds,Edgewater Private Equity Fund II,-
Allion Healthcare Inc,04/28/2004,C900409820,5122,446110,6,2.00,40.05,3,Undisclosed Firm,Undisclosed Fund,-
Allion Healthcare Inc,05/08/2004,C900409820,5122,446110,7,6.85,42.05,2,Edgewater Funds,Edgewater Private Equity Fund II,-
Allion Healthcare Inc,05/08/2004,C900409820,5122,446110,7,6.85,42.05,2,Undisclosed Firm,Undisclosed Fund,-
Allion Healthcare Inc,12/28/2004,C900409820,5122,446110,8,4.15,47.95,2,Edgewater Funds,Edgewater Private Equity Fund II,-
Allion Healthcare Inc,12/28/2004,C900409820,5122,446110,8,4.15,47.95,2,Undisclosed Firm,Undisclosed Fund,-
"Allos Therapeutics, Inc.",04/24/2002,C000070598,2834,325412,6,15.00,166.60,1,Aisling Capital LLC,"Aisling Capital I, L.P.",15.00
"Allot Communications, Ltd.",08/26/2004,C902445075,7372,511210,3,8.00,68.18,4,GEMINI CAPITAL FUND MGMT LTD,Gemini Israel II,1.40
"Allot Communications, Ltd.",08/26/2004,C902445075,7372,511210,3,8.00,68.18,4,Partech International,Partech International - Unspecified Fund,4.13
"Allot Communications, Ltd.",08/26/2004,C902445075,7372,511210,3,8.00,68.18,4,Tamir Fishman Venture Capital II Ltd,Tamir Fishman Ventures - Unspecified Fund,0.80
"Allot Communications, Ltd.",08/26/2004,C902445075,7372,511210,3,8.00,68.18,4,Undisclosed Firm,Undisclosed Fund,-
"Allux Medical, Inc.",09/28/2004,C901716691,8731,541711,1,0.80,1.43,6,Prospect Venture Partners,"Prospect Associates II, L.P.",-
"Allux Medical, Inc.",09/28/2004,C901716691,8731,541711,1,0.80,1.43,6,Prospect Venture Partners,"Prospect Venture Partners II, L.P.",0.30
"Allux Medical, Inc.",09/28/2004,C901716691,8731,541711,1,0.80,1.43,6,Three Arch Partners LP,"Three Arch Associates IV, L.P.",-
"Allux Medical, Inc.",09/28/2004,C901716691,8731,541711,1,0.80,1.43,6,Three Arch Partners LP,"Three Arch Partners IV, L.P.",-
"Allux Medical, Inc.",09/28/2004,C901716691,8731,541711,1,0.80,1.43,6,Venrock Inc,Venrock Associates - Unspecified Fund,0.05
"Allux Medical, Inc.",09/28/2004,C901716691,8731,541711,1,0.80,1.43,6,Venrock Inc,"Venrock Associates IV, L.P.",0.22
Alnylam Pharmaceuticals Inc,06/22/2002,C901371266,2836,325414,1,2.00,6.00,2,CHP Management Inc,"CHP II, L.P.",1.00
Alnylam Pharmaceuticals Inc,06/22/2002,C901371266,2836,325414,1,2.00,6.00,2,Polaris Venture Partners,"Polaris Venture Partners IV, L.P.",1.00
Alnylam Pharmaceuticals Inc,07/27/2002,C901371266,2836,325414,2,15.40,30.40,5,Arch Venture Partners,"ARCH Venture Fund V, LP",3.75
Alnylam Pharmaceuticals Inc,07/27/2002,C901371266,2836,325414,2,15.40,30.40,5,Atlas Venture,Atlas Venture VI,3.75
Alnylam Pharmaceuticals Inc,07/27/2002,C901371266,2836,325414,2,15.40,30.40,5,CHP Management Inc,"CHP II, L.P.",3.25
Alnylam Pharmaceuticals Inc,07/27/2002,C901371266,2836,325414,2,15.40,30.40,5,Polaris Venture Partners,"Polaris Venture Partners III, L.P.",4.25
Alnylam Pharmaceuticals Inc,07/27/2002,C901371266,2836,325414,2,15.40,30.40,5,Undisclosed Firm,Undisclosed Fund,-
Alnylam Pharmaceuticals Inc,07/31/2003,C901371266,2836,325414,4,27.01,55.81,6,Abingworth Management Ltd,"Abingworth Bioventures III, L.P.",-
Alnylam Pharmaceuticals Inc,07/31/2003,C901371266,2836,325414,4,27.01,55.81,6,Arch Venture Partners,"ARCH Venture Fund V, LP",4.50
Alnylam Pharmaceuticals Inc,07/31/2003,C901371266,2836,325414,4,27.01,55.81,6,Atlas Venture,Atlas Venture V,1.80
Alnylam Pharmaceuticals Inc,07/31/2003,C901371266,2836,325414,4,27.01,55.81,6,Atlas Venture,Atlas Venture VI,2.60
Alnylam Pharmaceuticals Inc,07/31/2003,C901371266,2836,325414,4,27.01,55.81,6,CHP Management Inc,"CHP II, L.P.",2.88
Alnylam Pharmaceuticals Inc,07/31/2003,C901371266,2836,325414,4,27.01,55.81,6,Polaris Venture Partners,Polaris Venture Partners III,4.85
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,Abingworth Management Ltd,"Abingworth Management, Ltd. - Unspecified Fund",0.50
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,Arch Venture Partners,ARCH Venture Partners LLC - Unspecified Fund,0.45
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,Atlas Venture,Atlas Venture V,0.23
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,Atlas Venture,Atlas Venture VI,0.23
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,CHP Management Inc,"CHP II, L.P.",0.46
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,Merck & Co Inc,Merck & Co.,5.00
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,Polaris Venture Partners,"Polaris Venture Partners III, L.P.",0.65
Alnylam Pharmaceuticals Inc,10/09/2003,C901371266,2836,325414,5,7.52,125.33,8,Undisclosed Firm,Undisclosed Fund,-
Alpha Networks Inc,03/12/2004,C901640476,3577,334119,1,0.99,75.00,1,WI Harper Group Inc,International Network Capital Global Funds,0.99
"Alphamosaic, Ltd.",05/20/2003,C901181835,3674,334413,3,12.00,27.84,5,Act Venture Capital Ltd,ACT 2001,-
"Alphamosaic, Ltd.",05/20/2003,C901181835,3674,334413,3,12.00,27.84,5,Doughty Hanson and Co.,Doughty Hanson & Co Technology Fund,3.00
"Alphamosaic, Ltd.",05/20/2003,C901181835,3674,334413,3,12.00,27.84,5,NPM Capital NV,NPM Capital,0.13
"Alphamosaic, Ltd.",05/20/2003,C901181835,3674,334413,3,12.00,27.84,5,Draper Esprit,Prelude Trust PLC,-
"Alphamosaic, Ltd.",05/20/2003,C901181835,3674,334413,3,12.00,27.84,5,TTP Venture Managers Ltd,"TTP Venture Fund, L.P.",-
"Alpine Access, Inc.",05/08/2002,C900925224,7389,561499,3,4.25,9.53,3,Holden Capital LLC,Holden Capital -Unspecified Fund,-
"Alpine Access, Inc.",05/08/2002,C900925224,7389,561499,3,4.25,9.53,3,Stolberg Equity Partners LLC,"SMS II-A, L.P.",0.80
"Alpine Access, Inc.",05/08/2002,C900925224,7389,561499,3,4.25,9.53,3,Stolberg Equity Partners LLC,"Stolberg Partners, L.P.",-
"Alpine Access, Inc.",12/24/2003,C900925224,7389,561499,5,1.20,9.90,3,Stolberg Equity Partners LLC,"SMS II-A, L.P.",0.32
"Alpine Access, Inc.",12/24/2003,C900925224,7389,561499,5,1.20,9.90,3,Stolberg Equity Partners LLC,"Stolberg, Meehan & Scano II, L.P.",0.11
"Alpine Access, Inc.",12/24/2003,C900925224,7389,561499,5,1.20,9.90,3,Undisclosed Firm,Undisclosed Fund,-
"Alpine Access, Inc.",05/27/2004,C900925224,7389,561499,6,1.25,9.00,3,Stolberg Equity Partners LLC,"SMS II-A, L.P.",0.56
"Alpine Access, Inc.",05/27/2004,C900925224,7389,561499,6,1.25,9.00,3,Stolberg Equity Partners LLC,"Stolberg, Meehan & Scano II, L.P.",0.19
"Alpine Access, Inc.",05/27/2004,C900925224,7389,561499,6,1.25,9.00,3,Undisclosed Firm,Undisclosed Fund,-
"Alpine Access, Inc.",10/28/2004,C900925224,7389,561499,7,0.25,9.50,3,5280 Partners,5280 Partners - Unspecified Fund,-
"Alpine Access, Inc.",10/28/2004,C900925224,7389,561499,7,0.25,9.50,3,Stolberg Equity Partners LLC,"SMS II-A, L.P.",0.08
"Alpine Access, Inc.",10/28/2004,C900925224,7389,561499,7,0.25,9.50,3,Stolberg Equity Partners LLC,"Stolberg, Meehan & Scano II, L.P.",0.03
Alsius Corporation,10/21/2002,C902739025,3841,339112,11,30.00,82.75,5,Mayfield Fund,Mayfield VIII,-
Alsius Corporation,10/21/2002,C902739025,3841,339112,11,30.00,82.75,5,MPM Capital LLC,MPM Capital LLC - Unspecified Fund,-
Alsius Corporation,10/21/2002,C902739025,3841,339112,11,30.00,82.75,5,"New Enterprise Associates, Inc.","New Enterprise Associates, Inc. - Unspecified Fund",-
Alsius Corporation,10/21/2002,C902739025,3841,339112,11,30.00,82.75,5,Sightline Partners LLC,SightLine Healthcare Fund II,-
Alsius Corporation,10/21/2002,C902739025,3841,339112,11,30.00,82.75,5,Undisclosed Firm,Undisclosed Fund,-
Alsius Corporation,12/23/2003,C902739025,3841,339112,12,16.25,85.60,5,Canaan Partners,"Canaan Equity II, L.P.",6.00
Alsius Corporation,12/23/2003,C902739025,3841,339112,12,16.25,85.60,5,Mayfield Fund,Mayfield VIII,2.39
Alsius Corporation,12/23/2003,C902739025,3841,339112,12,16.25,85.60,5,MPM Capital LLC,"MPM BioVentures II, L.P.",6.63
Alsius Corporation,12/23/2003,C902739025,3841,339112,12,16.25,85.60,5,Sightline Partners LLC,SightLine Healthcare Fund IV,0.74
Alsius Corporation,12/23/2003,C902739025,3841,339112,12,16.25,85.60,5,Undisclosed Firm,Undisclosed Fund,-
Altaworks Corporation,06/30/2002,C900912125,7372,511210,3,10.00,25.00,4,Prism Ventureworks,Prism VentureWorks - Unspecified Fund,3.00
Altaworks Corporation,06/30/2002,C900912125,7372,511210,3,10.00,25.00,4,St Paul Venture Capital Inc,St. Paul Venture Capital VI,3.02
Altaworks Corporation,06/30/2002,C900912125,7372,511210,3,10.00,25.00,4,Undisclosed Firm,Undisclosed Fund,-
Altaworks Corporation,06/30/2002,C900912125,7372,511210,3,10.00,25.00,4,YankeeTek Ventures,"YankeeTek Incubator Fund, L.P.",1.00
Alteer Corp,03/01/2002,C900912128,7372,334611,5,3.98,9.00,4,Bluestem Capital Partners,"Bluestem Capital Partners II, L.P.",-
Alteer Corp,03/01/2002,C900912128,7372,334611,5,3.98,9.00,4,Edgewater Funds,Edgewater Private Equity Fund II,-
Alteer Corp,03/01/2002,C900912128,7372,334611,5,3.98,9.00,4,Kingsbury Associates LP,"Kingsbury Capital Partners III, L.P.",-
Alteer Corp,03/01/2002,C900912128,7372,334611,5,3.98,9.00,4,Skyline Ventures Inc,Skyline Ventures III,-
Alteer Corp,10/09/2002,C900912128,7372,334611,7,4.90,13.50,5,Bluestem Capital Partners,Bluestem Capital Partners - Unspecified Fund,-
Alteer Corp,10/09/2002,C900912128,7372,334611,7,4.90,13.50,5,Edgewater Funds,Edgewater Funds - Unspecified Fund,-
Alteer Corp,10/09/2002,C900912128,7372,334611,7,4.90,13.50,5,Kingsbury Associates LP,Kingsbury Capital-Unspecified Fund,-
Alteer Corp,10/09/2002,C900912128,7372,334611,7,4.90,13.50,5,Sanderling Ventures,"Sanderling Venture Partners V, L.P.",-
Alteer Corp,10/09/2002,C900912128,7372,334611,7,4.90,13.50,5,Skyline Ventures Inc,Skyline Ventures - Unspecified Fund,-
Alteris Therapeutics Inc,06/30/2003,C901880392,-,-,1,0.50,5.00,1,BioAdvance,BioAdvance - Greenhouse,-
Altierre Corp,12/01/2004,C901773627,7373,541512,1,2.05,13.69,1,Ata Ventures,"ATA Ventures I, L.P.",-
Altiris Inc,02/22/2002,C000082126,7372,334611,2,22.00,106.89,2,Technology Crossover Ventures LP,"Technology Crossover Ventures IV, L.P.",-
Altiris Inc,02/22/2002,C000082126,7372,334611,2,22.00,106.89,2,Signal Peak Ventures,vSpring Fund I,2.00
Altiris Inc,05/02/2002,C000082126,7372,334611,3,1.90,114.61,1,Dell Ventures LP,Dell Ventures - Unspecified Fund,-
Altus Pharmaceuticals Inc,05/21/2004,C901933173,2836,325414,4,51.00,120.85,6,Clariden Leu AG,Clariden Bank - Unspecified Fund,-
Altus Pharmaceuticals Inc,05/21/2004,C901933173,2836,325414,4,51.00,120.85,6,CMEA Development Company LLC,"CMEA Ventures Life Sciences 2000, L.P.",2.46
Altus Pharmaceuticals Inc,05/21/2004,C901933173,2836,325414,4,51.00,120.85,6,Nomura International plc,Nomura International PLC - Unspecified Fund,4.92
Altus Pharmaceuticals Inc,05/21/2004,C901933173,2836,325414,4,51.00,120.85,6,Bankinvest Fjernoesten,P/S BI IT Venture,2.46
Altus Pharmaceuticals Inc,05/21/2004,C901933173,2836,325414,4,51.00,120.85,6,U.S. Venture Partners,U.S. Venture Partners VIII,8.20
Altus Pharmaceuticals Inc,05/21/2004,C901933173,2836,325414,4,51.00,120.85,6,Warburg Pincus LLC,"Warburg Pincus Private Equity VIII, L.P.",31.99
"Alveolus, Inc.",07/30/2004,C901436771,8071,621511,1,10.00,13.00,6,Clayton Associates LLC,"FCA Venture Partners III, L.P.",2.00
"Alveolus, Inc.",07/30/2004,C901436771,8071,621511,1,10.00,13.00,6,HEALTHCARE CAPITAL PARTNERS L L C,Healthcare Capital Partners - Unspecified Fund,0.75
"Alveolus, Inc.",07/30/2004,C901436771,8071,621511,1,10.00,13.00,6,Matignon Investissement et Gestion SAS,Matignon Technologies I,-
"Alveolus, Inc.",07/30/2004,C901436771,8071,621511,1,10.00,13.00,6,MB VENTURE PARTNERS L L C,MB Venture Partners LLC - Unspecified Fund,1.50
"Alveolus, Inc.",07/30/2004,C901436771,8071,621511,1,10.00,13.00,6,Lumira Capital Corp.,MDS Health Ventures,5.00
"Alveolus, Inc.",07/30/2004,C901436771,8071,621511,1,10.00,13.00,6,Undisclosed Firm,Undisclosed Fund,-
Ambicom  Inc,04/03/2002,C901057778,-,-,1,3.00,16.85,1,Investar Capital Inc,"InveStar Semiconductor Development Fund (II), Inc.",-
"Ambric, Inc.",08/06/2004,C901706224,3674,334413,2,10.40,15.79,3,Fuse Capital,"ComVentures V, L.P.",4.40
"Ambric, Inc.",08/06/2004,C901706224,3674,334413,2,10.40,15.79,3,Northwest Technology Ventures,Northwest Technology Ventures,-
"Ambric, Inc.",08/06/2004,C901706224,3674,334413,2,10.40,15.79,3,Olympic Venture Partners,"OVP Venture Partners VI, L.P.",4.40
Ambrx Inc,09/22/2003,C901506218,2836,325414,1,12.50,25.00,4,5AM Ventures LLC,5AM Ventures,-
Ambrx Inc,09/22/2003,C901506218,2836,325414,1,12.50,25.00,4,Aravis SA,ARAVIS Biotech I,-
Ambrx Inc,09/22/2003,C901506218,2836,325414,1,12.50,25.00,4,Tavistock Group Inc,Tavistock Group - Unspecified Fund,-
Ambrx Inc,09/22/2003,C901506218,2836,325414,1,12.50,25.00,4,"Versant Ventures, Inc.","Versant Venture Capital II, L.P.",-
"A-Med Systems, Inc.",08/05/2002,C901370797,3841,339112,5,12.00,61.30,5,Morgenthaler Ventures,"Morgenthaler Venture Partners IV, L.P.",0.50
"A-Med Systems, Inc.",08/05/2002,C901370797,3841,339112,5,12.00,61.30,5,Morgenthaler Ventures,"Morgenthaler Venture Partners V, L.P.",1.00
"A-Med Systems, Inc.",08/05/2002,C901370797,3841,339112,5,12.00,61.30,5,U.S. Venture Partners,U.S. Venture Partners - Unspecified Fund,-
"A-Med Systems, Inc.",08/05/2002,C901370797,3841,339112,5,12.00,61.30,5,Venrock Inc,Venrock Associates - Unspecified Fund,-
"A-Med Systems, Inc.",08/05/2002,C901370797,3841,339112,5,12.00,61.30,5,Vertical Group Inc,"Vertical Group, The - Unspecified Fund",-
Amedica Corp,01/28/2004,C901514103,3842,339113,1,8.40,13.50,1,CREATION CAPITAL L L C,Creation Capital LLC - Unspecified Fund,-
Amedica Corp,11/09/2004,C901514103,3842,339113,2,6.00,32.99,1,CREATION CAPITAL L L C,Creation Capital LLC - Unspecified Fund,-
American Public Education Inc,08/30/2002,C901417483,8299,611710,1,10.00,38.47,1,"ABS Capital Partners, Inc.","ABS Capital Partners IV, L.P.",10.00
AMF Bowling Worldwide Inc,02/26/2004,C000065774,3949,713950,9,135.00,670.00,5,General Motors Ventures LLC,General Motors Ventures Fund,-
Amicus Therapeutics Inc,07/15/2002,C900960740,2834,325412,1,2.50,4.23,1,CHL Medical Partners LP,"CHL Medical Partners II, L.P.",2.50
Amicus Therapeutics Inc,05/10/2004,C900960740,2834,325412,2,18.00,24.30,7,Canaan Partners,"Canaan Equity III, L.P.",3.00
Amicus Therapeutics Inc,05/10/2004,C900960740,2834,325412,2,18.00,24.30,7,CHL Medical Partners LP,"CHL Medical Partners II, L.P.",5.00
Amicus Therapeutics Inc,05/10/2004,C900960740,2834,325412,2,18.00,24.30,7,Frazier Healthcare Partners,"Frazier Healthcare IV, L.P.",3.17
Amicus Therapeutics Inc,05/10/2004,C900960740,2834,325412,2,18.00,24.30,7,"New Enterprise Associates, Inc.","New Enterprise Associates 11, L.P.",3.16
Amicus Therapeutics Inc,05/10/2004,C900960740,2834,325412,2,18.00,24.30,7,Prospect Venture Partners,"Prospect Associates II, L.P.",0.05
Amicus Therapeutics Inc,05/10/2004,C900960740,2834,325412,2,18.00,24.30,7,Prospect Venture Partners,"Prospect Venture Partners II, L.P.",3.12
Amicus Therapeutics Inc,05/10/2004,C900960740,2834,325412,2,18.00,24.30,7,Radius Ventures LLC,"Radius Venture Partners II, L.P.",-
Ammasso Inc,06/23/2003,C901464149,4899,517919,1,4.03,16.20,4,CDP Capital Private Equity,CDP Capital Technology - Unspecified Fund,4.03
Ammasso Inc,06/23/2003,C901464149,4899,517919,1,4.03,16.20,4,Inflection Point Ventures,Inflection Point Ventures - Unspecified Fund,-
Ammasso Inc,06/23/2003,C901464149,4899,517919,1,4.03,16.20,4,Prism Ventureworks,"Prism Venture Partners IV, L.P.",-
Ammasso Inc,06/23/2003,C901464149,4899,517919,1,4.03,16.20,4,Velocity Equity Partners LLC,Velocity Equity Partners I,-
Ammasso Inc,09/24/2004,C901464149,4899,517919,2,3.75,20.00,7,CDP Capital Private Equity,CDP Capital Technology - Unspecified Fund,1.11
Ammasso Inc,09/24/2004,C901464149,4899,517919,2,3.75,20.00,7,Inflection Point Ventures,Inflection Point Ventures - Unspecified Fund,0.46
Ammasso Inc,09/24/2004,C901464149,4899,517919,2,3.75,20.00,7,Prism Ventureworks,Prism VentureWorks - Unspecified Fund,1.85
Ammasso Inc,09/24/2004,C901464149,4899,517919,2,3.75,20.00,7,Undisclosed Firm,Undisclosed Fund,-
Ammasso Inc,09/24/2004,C901464149,4899,517919,2,3.75,20.00,7,Undisclosed Firm,Undisclosed Fund,-
Ammasso Inc,09/24/2004,C901464149,4899,517919,2,3.75,20.00,7,Undisclosed Firm,Undisclosed Fund,0.04
Ammasso Inc,09/24/2004,C901464149,4899,517919,2,3.75,20.00,7,Velocity Equity Partners LLC,Velocity Equity Partners I,0.28
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,Bay Partners,Bay III Entrepreneurs Fund,0.22
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,Bay Partners,"Bay III, L.P.",1.78
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,Presidio Ventures Inc,"Presidio Ventures, Inc. - Unspecified Fund",2.00
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,RWI VENTURES II L P,"RWI Ventures I, L.P.",0.79
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,Sumitomo Corp,Sumitomo Corporation- Unspecified Fund,2.00
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,Telos Venture Partners L P,TVP I (AKA: Telos Venture Partners),0.63
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,Undisclosed Firm,Undisclosed Fund,0.18
AmmoCore Technology Inc,11/14/2002,C901195145,-,-,3,8.00,39.40,8,Undisclosed Firm,Undisclosed Fund,-
AmmoCore Technology Inc,12/03/2003,C901195145,-,-,4,5.54,20.01,4,Bay Partners,Bay III Entrepreneurs Fund,0.13
AmmoCore Technology Inc,12/03/2003,C901195145,-,-,4,5.54,20.01,4,Bay Partners,"Bay III, L.P.",1.04
AmmoCore Technology Inc,12/03/2003,C901195145,-,-,4,5.54,20.01,4,RWI VENTURES II L P,"RWI Ventures I, L.P.",-
AmmoCore Technology Inc,12/03/2003,C901195145,-,-,4,5.54,20.01,4,Telos Venture Partners L P,TVP I (AKA: Telos Venture Partners),0.74
AmmoCore Technology Inc,02/27/2004,C901195145,-,-,5,1.00,21.00,3,Bay Partners,Bay III Entrepreneurs Fund,0.10
AmmoCore Technology Inc,02/27/2004,C901195145,-,-,5,1.00,21.00,3,Bay Partners,"Bay III, L.P.",0.70
AmmoCore Technology Inc,02/27/2004,C901195145,-,-,5,1.00,21.00,3,Undisclosed Firm,Undisclosed Fund,-
AmmoCore Technology Inc,09/27/2004,C901195145,-,-,6,1.60,30.00,2,RWI VENTURES II L P,"RWI Ventures I, L.P.",-
AmmoCore Technology Inc,09/27/2004,C901195145,-,-,6,1.60,30.00,2,Telos Venture Partners L P,TVP I (AKA: Telos Venture Partners),-
Amperex Technology Ltd,02/26/2002,C901827223,3691,335911,2,4.00,8.34,1,"H&Q Asia Pacific, Ltd.",Asia Pacific Growth Fund III,4.00
Amphitech International,05/13/2003,C903397875,3829,334519,8,1.05,11.55,4,Fonds De Solidarite Des Travailleurs Du QueBec FTQ,"Fonds de solidarite FTQ, National",0.11
Amphitech International,05/13/2003,C903397875,3829,334519,8,1.05,11.55,4,Coller Capital Ltd,Innovatech du Grand Montreal,0.40
