Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
Diagnostic Health Corporation,04/01/1993,C900263722,8071,621511,2,5.00,16.53,4,New Venture Equities Ltd,New Venture Partners,-
Diagnostic Products Corporation,04/01/1991,C000001455,2835,325413,5,4.70,10.00,5,ALPHA CAPITAL VENTURE PARTNERS L P,Alpha Partners I,0.05
Diagnostic Products Corporation,04/01/1991,C000001455,2835,325413,5,4.70,10.00,5,American Healthcare Fund,American Healthcare Fund,0.09
Diagnostic Products Corporation,04/01/1991,C000001455,2835,325413,5,4.70,10.00,5,Marquette Venture Partners L P,Marquette Venture Partners,0.85
Diagnostic Products Corporation,04/01/1991,C000001455,2835,325413,5,4.70,10.00,5,Wind Point Partners,Wind Point Partners I,1.15
"DIAL ONE, Inc.",09/30/1994,C900350626,7375,519130,1,0.50,1.00,2,Crosspoint Venture Partners,Crosspoint Venture Partners 1993,-
"DIAL ONE, Inc.",09/30/1994,C900350626,7375,519130,1,0.50,1.00,2,Enterprise Partners Management LLC,"Enterprise Partners III, L.P.",0.23
"Diamond Management & Technology Consultants, Inc.",01/01/1994,C000031136,8742,541611,1,3.00,7.02,1,Undisclosed Firm,Undisclosed Fund,-
"Dianon Systems, Inc.",12/01/1987,C000027636,8071,621511,5,0.99,59.90,1,Technology Venture Investors,Technology Venture Investors III,0.99
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Alta Equity Partners,"Alta IV, L.P.",0.90
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Atlas Venture,"Atlas Venture Fund II, L.P.",0.80
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Chemical Venture Partners,Chemical Venture Capital Associates,-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,CMEA Development Company LLC,"Chemicals and Materials Enterprise Associates, L.P.",-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Commonwealth Bioventures Inc,Commonwealth BioVentures - Unspecified Fund,-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,aPriori Capital Partners,DLJ Venture Capital Fund,-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Medical Science Partners L P,Medical Science Partners - Unspecified Fund,-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Merrill Lynch Capital Partners Inc,"ML Venture Partners II, L.P.",-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,"New Enterprise Associates, Inc.",New Enterprise Associates V,-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Sofinnova Partners SAS,Sofinnova International V,-
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Sprout Group,Sprout Capital VI,1.09
"Diatide, Inc.",11/01/1993,C000030645,2835,325413,3,11.48,24.92,12,Undisclosed Firm,Undisclosed Fund,-
"Digital F/X, Inc.",07/01/1991,C900454501,3679,334419,8,8.99,10.89,7,Applied Technology Co Ltd,"Applied Technology Partners, L.P.",-
"Digital F/X, Inc.",07/01/1991,C900454501,3679,334419,8,8.99,10.89,7,Austin Ventures,Austin Ventures II (AKA: Austin Ventures),1.75
"Digital F/X, Inc.",07/01/1991,C900454501,3679,334419,8,8.99,10.89,7,Hughes Aircraft Retirement Fund,Hughes Aircraft Retirement Fund,0.50
"Digital F/X, Inc.",07/01/1991,C900454501,3679,334419,8,8.99,10.89,7,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers IV,0.98
"Digital F/X, Inc.",07/01/1991,C900454501,3679,334419,8,8.99,10.89,7,T. Rowe Price Threshold Partnerships,T. Rowe Price Threshold Fund I,2.75
"Digital F/X, Inc.",07/01/1991,C900454501,3679,334419,8,8.99,10.89,7,Applied Technology Co Ltd,"Technologies for Information and Publishing II, L.P.",0.50
"Digital F/X, Inc.",07/01/1991,C900454501,3679,334419,8,8.99,10.89,7,Undisclosed Firm,Undisclosed Fund,2.02
Digital Generation Inc,03/04/1994,C000030356,7319,541890,2,5.90,17.60,3,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VI, L.P.",2.17
Digital Generation Inc,03/04/1994,C000030356,7319,541890,2,5.90,17.60,3,Mayfield Fund,Mayfield VII,1.43
Digital Generation Inc,03/04/1994,C000030356,7319,541890,2,5.90,17.60,3,Undisclosed Firm,Undisclosed Fund,-
Digital Generation Inc,11/18/1994,C000030356,7319,541890,3,8.80,45.47,6,Venture Management Services,AT&T Ventures,-
Digital Generation Inc,11/18/1994,C000030356,7319,541890,3,8.80,45.47,6,Coral Ventures Inc,"Coral Partners I-Superior, A Minnesota L.P.",-
Digital Generation Inc,11/18/1994,C000030356,7319,541890,3,8.80,45.47,6,Glynn Capital Management LLC,Glynn Ventures,-
Digital Generation Inc,11/18/1994,C000030356,7319,541890,3,8.80,45.47,6,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VI, L.P.",1.60
Digital Generation Inc,11/18/1994,C000030356,7319,541890,3,8.80,45.47,6,Mayfield Fund,Mayfield VII,-
Digital Generation Inc,11/18/1994,C000030356,7319,541890,3,8.80,45.47,6,Sierra Ventures,Sierra Ventures IV,-
Digital Generation Inc,07/01/1992,C000030356,7319,541890,1,6.00,6.98,1,Undisclosed Firm,Undisclosed Fund,-
"Digitalk, Inc.",04/01/1992,C900430423,7372,334611,1,1.30,14.00,1,Trinity Ventures LLP,"Trinity Ventures I, L.P.",-
"Digitalk, Inc.",01/01/1993,C900430423,7372,334611,2,3.00,19.70,2,General Atlantic LLC,General Atlantic LLC,-
"Digitalk, Inc.",01/01/1993,C900430423,7372,334611,2,3.00,19.70,2,Trinity Ventures LLP,"Trinity Ventures I, L.P.",-
Direct General Corp,12/05/1994,C000089431,6311,524113,1,6.00,31.58,2,NMP Management Corp,Noro-Moseley Partners II,2.94
Direct General Corp,12/05/1994,C000089431,6311,524113,1,6.00,31.58,2,SSM Partners LP,"SSM Venture Partners, L.P.",-
"DocuMagix, Inc.",07/27/1993,C901218565,3577,334119,1,0.66,0.90,2,U.S. Venture Partners,U.S. Venture Partners III,0.55
"DocuMagix, Inc.",07/27/1993,C901218565,3577,334119,1,0.66,0.90,2,Undisclosed Firm,Undisclosed Fund,0.12
"DocuMagix, Inc.",07/01/1994,C901218565,3577,334119,2,-,2.50,1,U.S. Venture Partners,U.S. Venture Partners III,-
Document Sciences Corporation,01/01/1989,C000030810,7372,511210,1,0.25,0.30,1,XEROX TECHNOLOGY VENTURES,Xerox Technology Ventures,-
"Documentum, Inc.",10/18/1993,C000001486,7372,334611,1,1.90,13.70,2,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre V",1.52
"Documentum, Inc.",10/18/1993,C000001486,7372,334611,1,1.90,13.70,2,Undisclosed Firm,Undisclosed Fund,-
"Documentum, Inc.",09/19/1994,C000001486,7372,334611,2,4.50,49.70,6,"Brentwood Associates, L.P.",Brentwood Associates,-
"Documentum, Inc.",09/19/1994,C000001486,7372,334611,2,4.50,49.70,6,Integral Capital Partners,Integral Capital Partners I,0.50
"Documentum, Inc.",09/19/1994,C000001486,7372,334611,2,4.50,49.70,6,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre V",0.83
"Documentum, Inc.",09/19/1994,C000001486,7372,334611,2,4.50,49.70,6,Norwest Venture Partners,Norwest Venture Capital Management,-
"Documentum, Inc.",09/19/1994,C000001486,7372,334611,2,4.50,49.70,6,Sequoia Capital,Sequoia Capital Growth Fund,-
"Documentum, Inc.",09/19/1994,C000001486,7372,334611,2,4.50,49.70,6,XEROX TECHNOLOGY VENTURES,Xerox Technology Ventures,-
"Dodge Group, Inc.",12/31/1992,C900454502,7011,721110,3,5.00,16.80,5,Accel Partners & Co Inc,"Accel III, L.P.",0.99
"Dodge Group, Inc.",12/31/1992,C900454502,7011,721110,3,5.00,16.80,5,Greylock Partners LLC,"Greylock, L.P.",1.00
"Dodge Group, Inc.",12/31/1992,C900454502,7011,721110,3,5.00,16.80,5,Highland Capital Partners LLC,Highland Capital Partners II,1.60
"Dodge Group, Inc.",12/31/1992,C900454502,7011,721110,3,5.00,16.80,5,Morgan Stanley Venture Partners,"Morgan Stanley Venture Capital Fund, L.P.",1.00
"Dodge Group, Inc.",12/31/1992,C900454502,7011,721110,3,5.00,16.80,5,Undisclosed Firm,Undisclosed Fund,-
"Dodge Group, Inc.",07/16/1993,C900454502,7011,721110,4,1.50,14.60,4,Accel Partners & Co Inc,"Accel III, L.P.",0.17
"Dodge Group, Inc.",07/16/1993,C900454502,7011,721110,4,1.50,14.60,4,Greylock Partners LLC,"Greylock, L.P.",-
"Dodge Group, Inc.",07/16/1993,C900454502,7011,721110,4,1.50,14.60,4,Highland Capital Partners LLC,Highland Capital Partners II,0.47
"Dodge Group, Inc.",07/16/1993,C900454502,7011,721110,4,1.50,14.60,4,Morgan Stanley Venture Partners,"Morgan Stanley Venture Capital Fund, L.P.",0.47
"Dodge Group, Inc.",01/06/1994,C900454502,7011,721110,6,0.80,14.60,4,Accel Partners & Co Inc,"Accel III, L.P.",0.09
"Dodge Group, Inc.",01/06/1994,C900454502,7011,721110,6,0.80,14.60,4,Greylock Partners LLC,"Greylock, L.P.",-
"Dodge Group, Inc.",01/06/1994,C900454502,7011,721110,6,0.80,14.60,4,Highland Capital Partners LLC,Highland Capital Partners II,0.23
"Dodge Group, Inc.",01/06/1994,C900454502,7011,721110,6,0.80,14.60,4,Morgan Stanley Venture Partners,"Morgan Stanley Venture Capital Fund, L.P.",0.24
"Dodge Group, Inc.",04/12/1994,C900454502,7011,721110,7,5.00,19.60,4,Accel Partners & Co Inc,"Accel III, L.P.",0.36
"Dodge Group, Inc.",04/12/1994,C900454502,7011,721110,7,5.00,19.60,4,"Brentwood Associates, L.P.",Brentwood Associates,-
"Dodge Group, Inc.",04/12/1994,C900454502,7011,721110,7,5.00,19.60,4,Highland Capital Partners LLC,Highland Capital Partners II,0.69
"Dodge Group, Inc.",04/12/1994,C900454502,7011,721110,7,5.00,19.60,4,Morgan Stanley Venture Partners,"Morgan Stanley Venture Capital Fund, L.P.",0.99
Drugabuse Sciences Inc,07/01/1994,C900421941,2836,325414,1,0.50,2.00,2,Partech International,Partech International - Unspecified Fund,0.30
Drugabuse Sciences Inc,07/01/1994,C900421941,2836,325414,1,0.50,2.00,2,Undisclosed Firm,Undisclosed Fund,-
Dulman Labs,07/01/1992,C900921293,-,-,1,0.10,0.30,2,OXFORD PARTNERS LTD,Oxford Venture Fund III,0.00
Dulman Labs,07/01/1992,C900921293,-,-,1,0.10,0.30,2,Undisclosed Firm,Undisclosed Fund,-
Dynasty Technologies Inc,11/24/1993,C900270562,7372,334611,1,3.80,9.30,5,Austin Ventures,Austin Ventures III,0.79
Dynasty Technologies Inc,11/24/1993,C900270562,7372,334611,1,3.80,9.30,5,Frontenac Company LLC,"Frontenac VI, L.P.",0.79
Dynasty Technologies Inc,11/24/1993,C900270562,7372,334611,1,3.80,9.30,5,Marquette Venture Partners L P,Marquette Venture Partners II,0.95
Dynasty Technologies Inc,11/24/1993,C900270562,7372,334611,1,3.80,9.30,5,Enivid Inc,Platinum Venture Partners I,0.48
Dynasty Technologies Inc,11/24/1993,C900270562,7372,334611,1,3.80,9.30,5,Chicago Growth Partners LLC,"William Blair Venture Partners III, L.P.",0.79
E O Networks,01/01/1994,C900271771,8733,541712,2,4.50,7.50,1,Undisclosed Firm,Undisclosed Fund,-
Eco-Shift Power Corp,01/05/1993,C000029287,7997,713940,8,11.00,30.00,7,Aeneas Venture Corp,Aeneas Venture Corporation,-
Eco-Shift Power Corp,01/05/1993,C000029287,7997,713940,8,11.00,30.00,7,Montgomery Medical Ventures L P,"Montgomery Medical Ventures, L.P.",0.29
Eco-Shift Power Corp,01/05/1993,C000029287,7997,713940,8,11.00,30.00,7,Ampersand Capital Partners,Paine Webber/Ampersand Ventures IV,-
Eco-Shift Power Corp,01/05/1993,C000029287,7997,713940,8,11.00,30.00,7,Undisclosed Firm,Undisclosed Fund,-
Eco-Shift Power Corp,01/05/1993,C000029287,7997,713940,8,11.00,30.00,7,Undisclosed Firm,Undisclosed Fund,-
Eco-Shift Power Corp,01/05/1993,C000029287,7997,713940,8,11.00,30.00,7,Venture Founders Corp,Venture Founders Capital L.P.,-
Eco-Shift Power Corp,01/05/1993,C000029287,7997,713940,8,11.00,30.00,7,Opus Capital,WPG Institutional Life Sciences Fund,-
Edge Diagnostic Systems,10/01/1992,C900568323,8711,541330,4,0.76,4.30,1,Pliant Corp,H&Q Ventures,-
Edgewave Inc,06/30/1993,C900454542,7372,511210,4,1.40,1.40,6,AetNA Services Inc,Aetna Life and Casualty,-
Edgewave Inc,06/30/1993,C900454542,7372,511210,4,1.40,1.40,6,Battery Ventures LP,Battery Ventures II,0.25
Edgewave Inc,06/30/1993,C900454542,7372,511210,4,1.40,1.40,6,HarbourVest Partners LLC,"John Hancock Venture Capital Fund, L.P.",-
Edgewave Inc,06/30/1993,C900454542,7372,511210,4,1.40,1.40,6,OXFORD PARTNERS LTD,Oxford Venture Fund II,0.03
Edgewave Inc,06/30/1993,C900454542,7372,511210,4,1.40,1.40,6,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund II,0.12
Edgewave Inc,06/30/1993,C900454542,7372,511210,4,1.40,1.40,6,Salomon Brothers Venture Capital,Salomon Brothers Venture Capital I,-
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,Glynn Capital Management LLC,Glynn Ventures Fund II,-
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,Greylock Partners LLC,"Greylock, L.P.",0.18
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,Highland Capital Partners LLC,Highland Capital Partners,-
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,InterWest Partners LLC,InterWest Partners IV,2.50
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,Sigma Partners,Sigma Partners II,0.65
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,Sutter Hill Ventures,Sutter Hill Ventures,-
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,Technology Venture Investors,Technology Venture Investors IV,0.94
Edify Corporation,10/01/1992,C000001579,7372,334611,4,8.03,31.80,8,Undisclosed Firm,Undisclosed Fund,-
"Efficient Networks, Inc.",01/30/1994,C000064787,3661,334210,2,7.70,19.48,5,El Dorado Ventures,"El Dorado C&L Fund, L.P.",0.02
"Efficient Networks, Inc.",01/30/1994,C000064787,3661,334210,2,7.70,19.48,5,El Dorado Ventures,El Dorado Ventures III,1.10
"Efficient Networks, Inc.",01/30/1994,C000064787,3661,334210,2,7.70,19.48,5,Enterprise Partners Management LLC,Enterprise Partners II,1.18
"Efficient Networks, Inc.",01/30/1994,C000064787,3661,334210,2,7.70,19.48,5,Menlo Ventures,Menlo Ventures VI,2.00
"Efficient Networks, Inc.",01/30/1994,C000064787,3661,334210,2,7.70,19.48,5,Undisclosed Firm,Undisclosed Fund,-
"Egis Personal Safety Systems, Inc",11/16/1992,C900917746,-,-,2,0.85,8.14,3,"New Enterprise Associates, Inc.","Catalyst Ventures, L.P.",0.50
"Egis Personal Safety Systems, Inc",11/16/1992,C900917746,-,-,2,0.85,8.14,3,Institutional Venture Partners,Institutional Venture Partners V,0.25
"Egis Personal Safety Systems, Inc",11/16/1992,C900917746,-,-,2,0.85,8.14,3,Undisclosed Firm,Undisclosed Fund,-
"Electronic Designs, Inc.",07/20/1989,C903072323,3674,334413,4,6.00,10.26,5,TA Associates Management LP,Advent Atlantic L.P.,0.17
"Electronic Designs, Inc.",07/20/1989,C903072323,3674,334413,4,6.00,10.26,5,TA Associates Management LP,Advent V L.P.,0.96
"Electronic Designs, Inc.",07/20/1989,C903072323,3674,334413,4,6.00,10.26,5,Ascent Venture Management Inc,"Ascent Venture Partners, L.P.",0.50
"Electronic Designs, Inc.",07/20/1989,C903072323,3674,334413,4,6.00,10.26,5,Massachusetts Capital Corp,Massachusetts Capital Corp.,-
"Electronic Designs, Inc.",07/20/1989,C903072323,3674,334413,4,6.00,10.26,5,SECURITY PACIFIC CAPITAL CORP,Security Pacific Capital Corp.,-
"Electronic Designs, Inc.",06/01/1992,C000029362,3674,334413,6,-,10.00,7,Asset Management Co,Asset Management Associates 1984,-
"Electronic Designs, Inc.",06/01/1992,C000029362,3674,334413,6,-,10.00,7,Boston Capital Ventures LP,"Boston Capital Ventures, L.P.",-
"Electronic Designs, Inc.",06/01/1992,C000029362,3674,334413,6,-,10.00,7,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre IV",-
"Electronic Designs, Inc.",06/01/1992,C000029362,3674,334413,6,-,10.00,7,Mohr Davidow Ventures,Mohr Davidow Ventures II,-
"Electronic Designs, Inc.",06/01/1992,C000029362,3674,334413,6,-,10.00,7,Sutter Hill Ventures,Sutter Hill Ventures,-
"Electronic Designs, Inc.",06/01/1992,C000029362,3674,334413,6,-,10.00,7,Technology Funding,Technology Funding Partners I,-
"Electronic Designs, Inc.",06/01/1992,C000029362,3674,334413,6,-,10.00,7,Venrock Inc,Venrock Associates,-
Electronic Selection Systems,04/01/1992,C900278054,-,-,1,0.60,3.10,1,Pliant Corp,Hambrecht & Quist Venture Partners,-
eLOT Inc,10/01/1988,C000001697,7389,561499,2,2.31,80.20,2,Cable & Howse Ventures,CH Partners III,1.31
eLOT Inc,10/01/1988,C000001697,7389,561499,2,2.31,80.20,2,Dougery Ventures LLC,Dougery & Wilder I,1.00
"EMD Biosciences, Inc.",03/13/1992,C000030844,2834,325412,1,-,40.52,5,"ABS Capital Partners, Inc.",ABS Capital Partners - Unspecified Fund,-
"EMD Biosciences, Inc.",03/13/1992,C000030844,2834,325412,1,-,40.52,5,Alex Brown & Sons Inc,Alex Brown & Sons,-
"EMD Biosciences, Inc.",03/13/1992,C000030844,2834,325412,1,-,40.52,5,Snow Capital Management LP,Snow Capital,-
"EMD Biosciences, Inc.",03/13/1992,C000030844,2834,325412,1,-,40.52,5,Undisclosed Firm,Undisclosed Fund,-
"EMD Biosciences, Inc.",03/13/1992,C000030844,2834,325412,1,-,40.52,5,Warburg Pincus LLC,"Warburg Pincus Investors, L.P.",13.00
"Endocardial Solutions, Inc.",03/31/1993,C000031155,3841,339112,1,0.78,3.53,5,"New Enterprise Associates, Inc.","Catalyst Ventures, L.P.",0.10
"Endocardial Solutions, Inc.",03/31/1993,C000031155,3841,339112,1,0.78,3.53,5,CMEA Development Company LLC,"Chemicals and Materials Enterprise Associates, L.P.",0.10
"Endocardial Solutions, Inc.",03/31/1993,C000031155,3841,339112,1,0.78,3.53,5,"New Enterprise Associates, Inc.",New Enterprise Associates V,0.43
"Endocardial Solutions, Inc.",03/31/1993,C000031155,3841,339112,1,0.78,3.53,5,ONSET Ventures,ONSET Enterprise Associates (FKA: Onset I),0.10
"Endocardial Solutions, Inc.",03/31/1993,C000031155,3841,339112,1,0.78,3.53,5,Undisclosed Firm,Undisclosed Fund,-
"Endocardial Solutions, Inc.",12/23/1993,C000031155,3841,339112,2,3.95,9.10,5,"New Enterprise Associates, Inc.","Catalyst Ventures, L.P.",0.20
"Endocardial Solutions, Inc.",12/23/1993,C000031155,3841,339112,2,3.95,9.10,5,aPriori Capital Partners,DLJ Venture Fund III,0.14
"Endocardial Solutions, Inc.",12/23/1993,C000031155,3841,339112,2,3.95,9.10,5,Marquette Venture Partners L P,Marquette Venture Partners II,1.46
"Endocardial Solutions, Inc.",12/23/1993,C000031155,3841,339112,2,3.95,9.10,5,"New Enterprise Associates, Inc.",New Enterprise Associates V,1.30
"Endocardial Solutions, Inc.",12/23/1993,C000031155,3841,339112,2,3.95,9.10,5,Sprout Group,Sprout Capital VI,0.86
"EndoVascular Technologies, Inc.",06/01/1992,C000030357,3841,339112,4,5.00,51.32,3,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,1.50
"EndoVascular Technologies, Inc.",06/01/1992,C000030357,3841,339112,4,5.00,51.32,3,Mayfield Fund,Mayfield VI,1.26
"EndoVascular Technologies, Inc.",06/01/1992,C000030357,3841,339112,4,5.00,51.32,3,Sequoia Capital,Sequoia Capital I,-
"EndoVascular Technologies, Inc.",09/01/1991,C000030357,3841,339112,3,-,32.85,2,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,-
"EndoVascular Technologies, Inc.",09/01/1991,C000030357,3841,339112,3,-,32.85,2,Menlo Ventures,Menlo Ventures - Unspecified Fund,0.90
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,Pliant Corp,Hambrecht & Quist Venture Partners,-
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,0.50
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,Mayfield Fund,Mayfield VI,0.48
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,Menlo Ventures,Menlo Ventures - Unspecified Fund,-
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,Piper Jaffray Ventures Inc,Piper Jaffray Ventures,-
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,SUEZ VENTURES,"Suez Technology Fund, L.P.",-
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,Trinity Ventures LLP,"Trinity Ventures I, L.P.",-
"EndoVascular Technologies, Inc.",07/15/1993,C000030357,3841,339112,5,12.20,95.51,8,Vertical Group Inc,"Vertical Group, The",-
"EndoVascular Technologies, Inc.",07/01/1989,C000030357,3841,339112,1,0.50,0.70,2,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,-
"EndoVascular Technologies, Inc.",07/01/1989,C000030357,3841,339112,1,0.50,0.70,2,Menlo Ventures,Menlo Ventures - Unspecified Fund,-
"EndoVascular Technologies, Inc.",08/01/1990,C000030357,3841,339112,2,0.50,6.60,2,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,-
"EndoVascular Technologies, Inc.",08/01/1990,C000030357,3841,339112,2,0.50,6.60,2,Menlo Ventures,Menlo Ventures - Unspecified Fund,-
"EndoVascular Technologies, Inc.",08/01/1994,C000030357,3841,339112,6,14.77,192.25,5,Pliant Corp,Hambrecht & Quist Venture Partners,-
"EndoVascular Technologies, Inc.",08/01/1994,C000030357,3841,339112,6,14.77,192.25,5,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers V,-
"EndoVascular Technologies, Inc.",08/01/1994,C000030357,3841,339112,6,14.77,192.25,5,Mayfield Fund,Mayfield VI,-
"EndoVascular Technologies, Inc.",08/01/1994,C000030357,3841,339112,6,14.77,192.25,5,Menlo Ventures,Menlo Ventures - Unspecified Fund,-
"EndoVascular Technologies, Inc.",08/01/1994,C000030357,3841,339112,6,14.77,192.25,5,Vertical Group Inc,"Vertical Group, The",-
Endwave Corp,05/19/1994,C000073807,3663,334220,1,6.10,12.00,6,HALLADOR VENTURE PARTNERS,Hallador Venture Partners - Unspecified Fund,-
Endwave Corp,05/19/1994,C000073807,3663,334220,1,6.10,12.00,6,Harris Corp,Harris Corp. (Semiconductor Division),-
Endwave Corp,05/19/1994,C000073807,3663,334220,1,6.10,12.00,6,Kinship Venture Management Inc,Kinship Partners II,-
Endwave Corp,05/19/1994,C000073807,3663,334220,1,6.10,12.00,6,Morgenthaler Ventures,"Morgenthaler Venture Partners III, L.P.",1.50
Endwave Corp,05/19/1994,C000073807,3663,334220,1,6.10,12.00,6,Oak Investment Partners,Oak Investment Partners V,1.32
Endwave Corp,05/19/1994,C000073807,3663,334220,1,6.10,12.00,6,Sigma Partners,Sigma Partners II,0.94
Ener1 Inc,06/01/1992,C000000694,3691,335911,2,0.02,33.16,1,Summit Partners LP,"Summit Ventures II, L.P.",0.02
"EnergyConnect Group, Inc.",09/01/1994,C000030001,1623,237130,3,1.25,7.23,3,Crosspoint Venture Partners,Crosspoint Venture Partners 1993,0.50
"EnergyConnect Group, Inc.",09/01/1994,C000030001,1623,237130,3,1.25,7.23,3,Rick Binfield Insurance Agency Inc,State Farm Insurance,0.50
"EnergyConnect Group, Inc.",09/01/1994,C000030001,1623,237130,3,1.25,7.23,3,Undisclosed Firm,Undisclosed Fund,0.25
"Enterprise Systems, Inc.",04/01/1993,C000030170,7372,334611,2,1.25,21.27,1,Venrock Inc,Venrock Associates,-
"Enterprise Systems, Inc.",03/01/1994,C000030170,7372,334611,3,3.60,29.29,2,Liberty Ridge Capital LLC,Pilgrim Baxter & Associates - Unspecified Fund,0.73
"Enterprise Systems, Inc.",03/01/1994,C000030170,7372,334611,3,3.60,29.29,2,Undisclosed Firm,Undisclosed Fund,-
"Enviroguard, Inc.",04/01/1992,C900679199,2842,325612,5,0.07,3.84,1,Undisclosed Firm,Undisclosed Fund,-
"Environmental Data Resources, Inc.",07/01/1992,C900461188,7375,519130,2,0.50,5.50,2,First Analysis Corp,Environmental Venture Fund,0.08
"Environmental Data Resources, Inc.",07/01/1992,C900461188,7375,519130,2,0.50,5.50,2,Undisclosed Firm,Undisclosed Fund,-
Environmental Services $0 02,06/27/1991,C000026724,4953,562111,3,0.60,10.31,2,First Analysis Corp,Environmental Venture Fund,0.30
"Enviroplan, Inc.",01/01/1993,C900274888,3823,334513,4,-,8.40,3,CHP Management Inc,DSV Partners IV,-
"Enviroplan, Inc.",01/01/1993,C900274888,3823,334513,4,-,8.40,3,Edison Partners LP,Edison Venture Fund I,-
"Enviroplan, Inc.",04/04/1993,C900274888,3823,334513,5,3.50,10.70,2,CHP Management Inc,DSV Partners IV,0.35
"Enviroplan, Inc.",04/04/1993,C900274888,3823,334513,5,3.50,10.70,2,Undisclosed Firm,Undisclosed Fund,-
"Epic Therapeutics, Inc.",09/02/1994,C900679271,3841,339112,1,1.50,15.90,1,Grotech Ventures,Grotech Partners IV,1.50
"eShop, Inc.",10/01/1992,C901218515,7372,334611,2,2.50,13.50,4,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre V",0.25
"eShop, Inc.",10/01/1992,C901218515,7372,334611,2,2.50,13.50,4,Oak Investment Partners,Oak Investment Partners V,1.71
"eShop, Inc.",10/01/1992,C901218515,7372,334611,2,2.50,13.50,4,Technology Venture Investors,Technology Venture Investors IV,0.22
"eShop, Inc.",10/01/1992,C901218515,7372,334611,2,2.50,13.50,4,Undisclosed Firm,Undisclosed Fund,-
"eShop, Inc.",10/01/1994,C901218515,7372,334611,3,3.00,16.50,5,GE Capital,General Electric Venture Capital Corp. (Gevenco),-
"eShop, Inc.",10/01/1994,C901218515,7372,334611,3,3.00,16.50,5,Merrill Pickard Anderson & Eyre V LP,"Merrill, Pickard, Anderson & Eyre V",0.23
"eShop, Inc.",10/01/1994,C901218515,7372,334611,3,3.00,16.50,5,Yasuda Enterprise Development Co Ltd,Nippon Enterprise Development Corp.(Nippon Credit Bank),-
"eShop, Inc.",10/01/1994,C901218515,7372,334611,3,3.00,16.50,5,Oak Investment Partners,Oak Investment Partners V,-
