Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
"Arsenal Digital, Inc.",05/12/2000,C901386047,7375,541519,2,5.00,26.50,1,Southeast Interactive Technology Funds,Southeast Interactive Technology Fund III,-
"AscendantOne, Inc.",05/16/2000,C901169671,7372,511210,1,9.00,21.00,2,Century Capital Management Inc,Century Capital Partners - Unspecified Fund,-
"AscendantOne, Inc.",05/16/2000,C901169671,7372,511210,1,9.00,21.00,2,Sightline Partners LLC,"SightLine Healthcare Fund III, L.P.",3.50
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,ABN AMRO Private Equity,"ABN AMRO Private Equity I, LP",-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Concentric Network Corp,Concentric Network Corporation,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Dell Ventures LP,Dell Ventures - Unspecified Fund,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,FirstMark Capital LLC,FirstMark II (FKA: Pequot Private Equity Fund II),8.00
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Asia Pacific Capital (HK) Ltd,GE Asia Pacific Technology Fund Limited,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,JPMorgan Chase & Co,J.P. Morgan Direct Venture Capital Institutional Investors,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Nexus Group LLC,Nexus Group LLC,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Paine Webber Group Inc,Paine Webber Group Inc./Mckinley Allsop,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,BNP Paribas Principal Inc,Paribas Principal Inc. - Unspecified Fund,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,SIXTY WALL STREET SBIC FUND L P,"Sixty Wall Street SBIC Fund, L.P. - Unspecified Fund",-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Foundry Group LLC,SOFTBANK Technology Ventures V,20.00
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Undisclosed Firm,Undisclosed Fund,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Undisclosed Firm,Undisclosed Fund,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Undisclosed Firm,Undisclosed Fund,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Undisclosed Firm,Undisclosed Fund,-
"Asia Online, Ltd.",03/22/2000,C900202690,7375,519130,4,100.00,266.29,16,Undisclosed Firm,Undisclosed Fund,-
Asimba.com,03/13/2000,C900202739,-,561499,3,18.59,88.90,6,@Ventures,@Ventures - Unspecified Fund,3.90
Asimba.com,03/13/2000,C900202739,-,561499,3,18.59,88.90,6,@Ventures,@Ventures III (AKA:  CMGI@Ventures III),-
Asimba.com,03/13/2000,C900202739,-,561499,3,18.59,88.90,6,Upfront Ventures,"Global Retail Partners, L.P.",-
Asimba.com,03/13/2000,C900202739,-,561499,3,18.59,88.90,6,I-Hatch Ventures LLC,i-Hatch Ventures LLC - Unspecified Fund,3.00
Asimba.com,03/13/2000,C900202739,-,561499,3,18.59,88.90,6,Mccown De Leeuw & Co Inc,"McCown De Leeuw & Co. IV, L.P.",4.79
Asimba.com,03/13/2000,C900202739,-,561499,3,18.59,88.90,6,New Millennium Partners L P,New Millennium Partners LLC,-
Askme Corp,01/24/2000,C901275066,-,-,3,3.06,91.00,1,Olympic Venture Partners,"Olympic Venture Partners V, L.P.",3.06
Askme Corp,02/28/2000,C901275066,-,-,4,11.78,91.00,3,Olympic Venture Partners,"Olympic Venture Partners V, L.P.",0.78
Askme Corp,02/28/2000,C901275066,-,-,4,11.78,91.00,3,Undisclosed Firm,Undisclosed Fund,10.00
Askme Corp,02/28/2000,C901275066,-,-,4,11.78,91.00,3,Undisclosed Firm,Undisclosed Fund,-
"Aspen Education Group, Inc.",06/02/2000,C901375802,8299,611699,3,0.81,41.91,4,Frazier Healthcare Partners,"Frazier Healthcare II, L.P.",0.11
"Aspen Education Group, Inc.",06/02/2000,C901375802,8299,611699,3,0.81,41.91,4,Frazier Healthcare Partners,"Frazier Healthcare III, L.P.",0.29
"Aspen Education Group, Inc.",06/02/2000,C901375802,8299,611699,3,0.81,41.91,4,Sprout Group,Sprout Growth II,0.08
Asterand Inc,05/16/2000,C901511769,2836,325414,1,0.50,0.70,1,Oxford Bioscience Partners,Oxford Bioscience Partners III,-
"Astex Therapeutics, Ltd.",01/01/2000,C901847368,8733,325414,2,-,10.90,2,Abingworth Management Ltd,Abingworth Ventures LP,-
"Astex Therapeutics, Ltd.",01/01/2000,C901847368,8733,325414,2,-,10.90,2,Oxford Bioscience Partners,Oxford Bioscience Partners - Unspecified Fund,-
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Bowman Capital Management LP,Bowman Capital Crossover Fund (FKA:Spinnaker Crossover Fund),19.45
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Essex Investment Management Company LLC,Essex Investment Management Company LLC - Unspecified Fund,-
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,GE Commercial Finance - Equity,GE Equity - Unspecified Fund,-
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Morgan Stanley Venture Partners,"Morgan Stanley Dean Witter Venture Partners IV, L.P.",5.00
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,"New Enterprise Associates, Inc.","New Enterprise Associates 9, L.P.",6.50
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Flagship Ventures,"OneLiberty Fund IV, L.P.",1.90
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Sprout Group,Sprout Group - Unspecified Fund,-
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Storm Ventures Inc,"Storm Ventures Fund II, LLC",0.24
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Undisclosed Firm,Undisclosed Fund,-
"Astral Point Communications, Inc.",05/24/2000,C900203423,3827,333314,4,80.00,390.35,10,Undisclosed Firm,Undisclosed Fund,-
Astyx GmbH,06/28/2000,C901379039,3679,334419,1,12.25,15.08,1,Hannover Finanz GmbH,Hannover Finanz GmbH,12.25
ATAIRGIN TECHNOLOGIES INC,05/11/2000,C900928458,2835,325413,2,7.20,34.07,3,Fremont Ventures,Fremont Ventures II,-
ATAIRGIN TECHNOLOGIES INC,05/11/2000,C900928458,2835,325413,2,7.20,34.07,3,Oakwood Medical Investors,Oakwood Medical Investors II,-
ATAIRGIN TECHNOLOGIES INC,05/11/2000,C900928458,2835,325413,2,7.20,34.07,3,Undisclosed Firm,Undisclosed Fund,-
"aTelo, Inc.",04/28/2000,C900918950,-,-,1,2.00,10.00,1,New Atlantic Ventures,Draper Atlantic Venture Fund,2.00
"Atheros Communications, Inc.",03/16/2000,C900663968,3674,334413,2,25.60,99.60,4,August Capital Management LLC,"August Capital II, L.P.",4.43
"Atheros Communications, Inc.",03/16/2000,C900663968,3674,334413,2,25.60,99.60,4,Foundation Capital LLC,"Foundation Capital II, L.P.",4.43
"Atheros Communications, Inc.",03/16/2000,C900663968,3674,334413,2,25.60,99.60,4,"New Enterprise Associates, Inc.","New Enterprise Associates 9, L.P.",14.44
"Atheros Communications, Inc.",03/16/2000,C900663968,3674,334413,2,25.60,99.60,4,Undisclosed Firm,Undisclosed Fund,-
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,"Blue Chip Venture Company, Ltd.",Blue Chip Capital Fund II,2.00
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Invesco Private Capital Inc,Chancellor Partnership Fund,10.00
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Chelsey Capital,Chelsey Capital - Unspecified Fund,2.00
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Embarcadero Funds,Embarcadero Funds - Unspecified Fund,5.00
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Emerging Growth Advisors Inc,Emerging Growth Partners,-
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,MANSCHOT OPPORTUNITY FUND L P,Manschot Opportunity Fund-Unspecified,1.25
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Neomed Management As,NeoMed II,0.50
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Primus Capital,Primus Capital Fund IV,1.92
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,SENMED MEDICAL VENTURES,Senmed Medical Ventures,1.25
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,1.50
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,1.50
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,-
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,2.50
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,1.25
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,2.00
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,2.50
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,3.00
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,-
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,-
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,-
Athersys Inc,03/29/2000,C902343071,6799,523910,4,47.50,328.00,21,Undisclosed Firm,Undisclosed Fund,2.00
"ATI Medical, Inc.",04/10/2000,C000000040,7352,532291,4,11.00,12.34,3,Domain Associates LLC,"Domain Partners III, L.P.",1.23
"ATI Medical, Inc.",04/10/2000,C000000040,7352,532291,4,11.00,12.34,3,Inglewood Ventures L P,"IngleWood Ventures, L.P.",-
"ATI Medical, Inc.",04/10/2000,C000000040,7352,532291,4,11.00,12.34,3,ProQuest Investments,"ProQuest Investments I, L.P.",1.60
Atlantis Bidding Corporation,03/24/2000,C900912094,-,-,1,5.00,14.63,5,Altera Corp,Altera Corporation,-
Atlantis Bidding Corporation,03/24/2000,C900912094,-,-,1,5.00,14.63,5,Flagship Ventures,Flagship Ventures - Unspecified Fund,-
Atlantis Bidding Corporation,03/24/2000,C900912094,-,-,1,5.00,14.63,5,J.H. Whitney & Co LLC,J.H. Whitney & Co.-Unspecified Fund,-
Atlantis Bidding Corporation,03/24/2000,C900912094,-,-,1,5.00,14.63,5,M/C Venture Partners LLC,"M/C Venture Partners IV, L.P.",4.26
Atlantis Bidding Corporation,03/24/2000,C900912094,-,-,1,5.00,14.63,5,Northwood Ventures,Northwood Ventures - Unspecified Fund,5.00
"Atlantis Components, Inc.",02/23/2000,C900204258,3843,339114,1,2.50,9.00,2,Mass Ventures,Massachusetts Technology Development Corp.,0.50
"Atlantis Components, Inc.",02/23/2000,C900204258,3843,339114,1,2.50,9.00,2,Undisclosed Firm,Undisclosed Fund,-
Atlas Commerce,05/09/2000,C900464291,7372,334611,1,32.00,100.00,2,Safeguard Scientifics Inc,"Safeguard Scientifics, Inc. - Unspecified Fund",30.00
Atlas Commerce,05/09/2000,C900464291,7372,334611,1,32.00,100.00,2,Undisclosed Firm,Undisclosed Fund,-
ATMA,04/01/2000,C901193048,-,-,1,1.75,8.00,3,Amicus Capital LLC,"Amicus, LLC - Unspecified Fund",-
ATMA,04/01/2000,C901193048,-,-,1,1.75,8.00,3,Citigroup Private Equity LP,Citigroup Private Equity - Unspecified Fund,-
ATMA,04/01/2000,C901193048,-,-,1,1.75,8.00,3,Dot Edu Ventures,Dot Edu Ventures - Unspecified Fund,-
"Atoga Systems, Inc.",05/16/2000,C901222439,7372,334611,2,14.50,19.66,4,"New Enterprise Associates, Inc.","New Enterprise Associates 9, L.P.",5.89
"Atoga Systems, Inc.",05/16/2000,C901222439,7372,334611,2,14.50,19.66,4,Sequoia Capital,Sequoia Capital - Unspecified Fund,1.51
"Atoga Systems, Inc.",05/16/2000,C901222439,7372,334611,2,14.50,19.66,4,Sequoia Capital,"Sequoia Capital IX, L.P.",4.45
"Atoga Systems, Inc.",05/16/2000,C901222439,7372,334611,2,14.50,19.66,4,Undisclosed Firm,Undisclosed Fund,-
"AtomicTangerine, Inc.",04/21/2000,C900544074,7375,519130,1,15.00,65.00,4,SienNA Holdings,"Sienna II, L.P.",-
"AtomicTangerine, Inc.",04/21/2000,C900544074,7375,519130,1,15.00,65.00,4,TA Associates Management LP,"TA Atlantic & Pacific IV, L.P.",4.68
"AtomicTangerine, Inc.",04/21/2000,C900544074,7375,519130,1,15.00,65.00,4,TA Associates Management LP,TA/Advent VIII,7.50
"AtomicTangerine, Inc.",04/21/2000,C900544074,7375,519130,1,15.00,65.00,4,Undisclosed Firm,Undisclosed Fund,-
"Atrion, Inc.",03/28/2000,C902848018,7371,541613,4,50.50,190.80,5,Invesco Private Capital Inc,Chancellor Partnership Fund,-
"Atrion, Inc.",03/28/2000,C902848018,7371,541613,4,50.50,190.80,5,Meritech Capital Partners,"Meritech Capital Partners, L.P.",-
"Atrion, Inc.",03/28/2000,C902848018,7371,541613,4,50.50,190.80,5,Oak Investment Partners,Oak Investment Partners VII,6.10
"Atrion, Inc.",03/28/2000,C902848018,7371,541613,4,50.50,190.80,5,Sandler Capital Management,"Sandler Capital Partners IV, L.P.",-
"Atrion, Inc.",03/28/2000,C902848018,7371,541613,4,50.50,190.80,5,Softbank Capital Partners L P,SOFTBANK Capital Partners,-
AtYourBusiness.com,03/13/2000,C900204753,7372,334611,3,2.65,15.50,4,Nextgen Capital LLC,NextGen Fund II,-
AtYourBusiness.com,03/13/2000,C900204753,7372,334611,3,2.65,15.50,4,Osprey Ventures LP,"Osprey Ventures, LP",-
AtYourBusiness.com,03/13/2000,C900204753,7372,334611,3,2.65,15.50,4,Redshift Ventures Management Inc,SpaceVest Fund,-
AtYourBusiness.com,03/13/2000,C900204753,7372,334611,3,2.65,15.50,4,Walker Ventures SBIC,Walker Investment Fund I,0.25
Audiencebank,06/30/2000,C901197310,-,-,1,4.00,34.00,2,Advantage Capital Partners,Advantage Capital Partners - Unspecified Fund,1.50
Audiencebank,06/30/2000,C901197310,-,-,1,4.00,34.00,2,Undisclosed Firm,Undisclosed Fund,-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,CB Corporate Finance Inc,CB Private Equity Partners LP,-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,"Chartwell Capital Management Co., Inc.",Chartwell Capital Investors,-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,Crossbow Ventures Inc,"Crossbow Equity Partners, LP",2.00
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,Panasonic Venture Group,Panasonic Venture Group - Unspecified Fund,-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,DOTCOM VENTURES L P,"Prospero Ventures, LP -Unspecified Fund",1.00
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,StarVest Partners LP,"StarVest Partners, L.P.",-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,T-Venture Holding GmbH,T-Venture (T-Telematik Venture Holding GmbH),-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,Undisclosed Firm,Undisclosed Fund,-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,Undisclosed Firm,Undisclosed Fund,-
"AudioBasket.com, Inc.",06/07/2000,C901275283,-,-,2,21.00,30.00,10,Undisclosed Firm,Undisclosed Fund,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Archery Capital LLC,Archery Capital -Unspecified Fund,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Battery Ventures LP,Battery Ventures - Unspecified Fund,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Polysar Energy & Chemical Corp,"CDC Ventures, Inc. (Canadian)",-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Kistler Investment Co,Kistler Investment Company,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Novel Technology Capital Fund I LP,Novell Technology Capital  -Unspecified Fund,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,IDG Ventures USA,Pacific Technology Ventures USA I,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,"RVC Europe, Ltd.",Reuters Group PLC - Unspecified Fund,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Sapphire Ventures LLC,SAP Ventures,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Technology Crossover Ventures LP,Technology Crossover Ventures II,-
"Aurigin Systems, Inc.",02/09/2000,C900205069,7373,541512,6,35.00,115.00,10,Undisclosed Firm,Undisclosed Fund,-
Aurora Networks Inc,06/05/2000,C900957925,3663,334220,1,10.00,22.23,1,Battery Ventures LP,Battery Ventures - Unspecified Fund,-
"Authentica, Inc.",04/27/2000,C900631390,7372,334611,3,18.00,63.00,6,Greylock Partners LLC,Greylock Partners - Unspecified Fund,2.65
"Authentica, Inc.",04/27/2000,C900631390,7372,334611,3,18.00,63.00,6,Intel Capital Corp,Intel 64 Fund LLC,-
"Authentica, Inc.",04/27/2000,C900631390,7372,334611,3,18.00,63.00,6,JPMorgan Chase & Co,J.P. Morgan Chase & Co. - Unspecified Fund,-
"Authentica, Inc.",04/27/2000,C900631390,7372,334611,3,18.00,63.00,6,North Bridge Venture Partners LP,North Bridge Venture Partners - Unspecified Fund,-
"Authentica, Inc.",04/27/2000,C900631390,7372,334611,3,18.00,63.00,6,Norwest Venture Partners,Norwest Venture Partners- Unspecified Fund,1.70
"Authentica, Inc.",04/27/2000,C900631390,7372,334611,3,18.00,63.00,6,PSINET VENTURES(PSINET INC),PSINet Ventures - Unspecified Fund,-
Authentify Inc,05/02/2000,C900958388,-,511210,1,3.50,5.80,2,JMI Management Inc,JMI Equity - Unspecified Fund,-
Authentify Inc,05/02/2000,C900958388,-,511210,1,3.50,5.80,2,Undisclosed Firm,Undisclosed Fund,-
"Authentor Systems, Inc.",04/11/2000,C900568419,7372,334611,2,6.00,13.00,4,Catalyst Partners Inc,Catalyst Entrepreneurial Fund,-
"Authentor Systems, Inc.",04/11/2000,C900568419,7372,334611,2,6.00,13.00,4,Flanders Language Valley Management NV,Flanders Language Valley Fund,2.00
"Authentor Systems, Inc.",04/11/2000,C900568419,7372,334611,2,6.00,13.00,4,Sandlot Capital LLC,Sandlot Venture Fund I,-
"Authentor Systems, Inc.",04/11/2000,C900568419,7372,334611,2,6.00,13.00,4,SI Ventures,SI Venture Fund II,2.00
Autovia,01/13/2000,C900431029,7375,517110,3,20.00,139.99,3,Crosspoint Venture Partners,Crosspoint Venture Partners - Unspecified Fund,0.99
Autovia,01/13/2000,C900431029,7375,517110,3,20.00,139.99,3,Hearst Corp,Hearst Interactive Media,-
Autovia,01/13/2000,C900431029,7375,517110,3,20.00,139.99,3,Actua Corp,Internet Capital Group -Unspecified Fund,-
Auxein Corporation,02/15/2000,C900696972,2833,325411,7,3.60,14.60,3,CID Capital Inc,"CID Equity Capital V, L.P.",0.75
Auxein Corporation,02/15/2000,C900696972,2833,325411,7,3.60,14.60,3,Edf Ventures,"EDF Ventures I, L.P.",0.25
Auxein Corporation,02/15/2000,C900696972,2833,325411,7,3.60,14.60,3,Undisclosed Firm,Undisclosed Fund,-
Availant,06/19/2000,C900424026,7372,511210,1,5.50,55.00,2,Boston Capital Ventures LP,Boston Capital Ventures - Unspecified Fund,2.00
Availant,06/19/2000,C900424026,7372,511210,1,5.50,55.00,2,Undisclosed Firm,Undisclosed Fund,-
"Avana Communications, Inc.",03/01/2000,C900747115,7375,519130,1,1.40,78.00,1,Cs Capital Partner,"CS Private Equity Fund, L.P.",1.40
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,Palo Alto Venture Partners,21VC Fund II,1.35
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,Granite Ventures LLC,Adobe Ventures III,1.44
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,American Express Ltd,American Express -Unspecified Fund,-
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,Fayez Sarofim and Co,Fayez Sarofim-Unspecified Fund,-
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,Ford Motor Co,Ford Motor Company,-
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,Goldman Sachs & Co,"Goldman, Sachs & Company - Unspecified Fund",-
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,Granite Ventures LLC,Granite Ventures LLC - Unspecified Fund,0.34
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,McKesson Corp,McKesson Technology Investments (McKesson Corp.),-
"AvantGo, Inc.",04/17/2000,C000073469,7371,541511,5,31.15,207.56,9,Undisclosed Firm,Undisclosed Fund,-
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,-
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,Delphi Ventures,"Delphi Ventures I, L.P.",-
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,InterWest Partners LLC,InterWest Partners - Unspecified Fund,-
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,Marquette Venture Partners L P,Marquette Venture Partners,-
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,Pacific Venture Group,"Pacific Venture Group II,",1.50
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,PNC Equity Management Corp,PNC Equity Management,-
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,Sprout Group,Sprout Capital VII,1.59
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,Sprout Group,Sprout Growth II,1.30
"Avia Health, Inc.",03/22/2000,C900921230,-,-,1,25.00,56.78,9,Warburg Pincus LLC,"Warburg Pincus Equity Partners, L.P.",7.00
"Avinon, Inc.",03/22/2000,C901264392,7372,334611,2,4.50,55.00,2,Partech International,Partech International Ventures III,3.00
"Avinon, Inc.",03/22/2000,C901264392,7372,334611,2,4.50,55.00,2,Undisclosed Firm,Undisclosed Fund,-
Avolent Inc,06/20/2000,C900431083,7372,334611,4,36.00,140.00,5,Advanced Technology Ventures,Advanced Technology Ventures IV,3.50
Avolent Inc,06/20/2000,C900431083,7372,334611,4,36.00,140.00,5,Intuit Inc,"Intuit, Inc.",-
Avolent Inc,06/20/2000,C900431083,7372,334611,4,36.00,140.00,5,Norwest Venture Partners,Norwest Venture Partners- Unspecified Fund,6.00
Avolent Inc,06/20/2000,C900431083,7372,334611,4,36.00,140.00,5,Undisclosed Firm,Undisclosed Fund,-
Avolent Inc,06/20/2000,C900431083,7372,334611,4,36.00,140.00,5,Wells Fargo SBIC Inc,"Wells Fargo SBIC, Inc. - Unspecified Fund",-
"Axicon Technologies, Inc.",03/24/2000,C900903992,-,-,5,5.70,13.70,4,Ceo Venture Fund,CEO Venture Fund III,0.25
"Axicon Technologies, Inc.",03/24/2000,C900903992,-,-,5,5.70,13.70,4,Mid-Atlantic Venture Funds,"Mid-Atlantic Venture Fund III, L.P.",0.25
"Axicon Technologies, Inc.",03/24/2000,C900903992,-,-,5,5.70,13.70,4,Oak Hill Venture Partners LLC,Oak Hill Venture Partners LLC - Unspecified Fund,-
"Axicon Technologies, Inc.",03/24/2000,C900903992,-,-,5,5.70,13.70,4,Undisclosed Firm,Undisclosed Fund,-
"Axsun Technologies, Inc.",01/19/2000,C900904006,3845,334517,2,36.00,186.00,7,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,2.59
"Axsun Technologies, Inc.",01/19/2000,C900904006,3845,334517,2,36.00,186.00,7,Bowman Capital Management LP,Bowman Capital Crossover Fund (FKA:Spinnaker Crossover Fund),5.02
"Axsun Technologies, Inc.",01/19/2000,C900904006,3845,334517,2,36.00,186.00,7,Bowman Capital Management LP,Bowman Capital Management LLC - Unspecified Fund,-
"Axsun Technologies, Inc.",01/19/2000,C900904006,3845,334517,2,36.00,186.00,7,Essex Investment Management Company LLC,Essex Investment Management Company LLC - Unspecified Fund,-
"Axsun Technologies, Inc.",01/19/2000,C900904006,3845,334517,2,36.00,186.00,7,PIVOTAL ASSET MANAGEMENT L L C,Pivotal Asset Management - Unspecified Fund,-
"Axsun Technologies, Inc.",01/19/2000,C900904006,3845,334517,2,36.00,186.00,7,Vantagepoint Management Inc,"VantagePoint Communications Partners, L.P.",6.12
"Axsun Technologies, Inc.",01/19/2000,C900904006,3845,334517,2,36.00,186.00,7,Vantagepoint Management Inc,VantagePoint Venture Partners,3.06
B ThereCom,04/03/2000,C900581370,7372,334611,1,22.00,46.00,3,Seaport Capital LLC,Seaport Capital Partners II,10.00
B ThereCom,04/03/2000,C900581370,7372,334611,1,22.00,46.00,3,TL Ventures Inc,TL Ventures IV,7.00
B ThereCom,04/03/2000,C900581370,7372,334611,1,22.00,46.00,3,Undisclosed Firm,Undisclosed Fund,-
B2BVideo.com,03/13/2000,C900929006,-,-,1,5.50,11.00,1,Earlybirdcapital Inc,"EarlyBirdCapital, Inc.",-
B2C2 Inc,05/15/2000,C901371472,3663,517210,1,1.00,17.00,1,Maton Venture,Maton Venture - Unspecified Fund,-
"B2eMarkets, Inc.",02/29/2000,C900544059,7375,519130,1,13.40,27.00,5,Accenture Technology Ventures,Accenture Technology Ventures,-
"B2eMarkets, Inc.",02/29/2000,C900544059,7375,519130,1,13.40,27.00,5,Ascend Venture Group LLC,Ascend Venture Group LLC - Unspecified Fund,-
"B2eMarkets, Inc.",02/29/2000,C900544059,7375,519130,1,13.40,27.00,5,Carthage Venture Partners,Carthage Venture Partners - Unspecified Fund,-
